Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular
stu4797,rachita gill,femal,20,83,67,12,64,56,282,56.4,78.29,scienc club
stu4798,ekantika zachariah,femal,22,12,15,22,41,9,99,19.8,93.76,scienc club
stu4799,suhani chauhan,femal,17,36,12,78,16,92,234,46.8,92.34,scienc club
stu4800,upadhr khanna,femal,18,37,31,26,91,74,259,51.8,74.38,drama
stu4801,xiti luthra,femal,19,8,88,42,1,93,232,46.4,89.87,sport
stu4802,falguni konda,femal,21,90,33,15,57,49,244,48.8,85.93,scienc club
stu4803,indira agarw,femal,20,32,3,60,11,8,114,22.8,86.37,sport
stu4805,advaith palla,male,19,85,4,52,13,59,213,42.6,86.4,danc
stu4807,samuel sarma,male,20,24,26,65,76,85,276,55.2,67.88,danc
stu4808,agastya goyal,male,17,53,27,97,86,8,271,54.2,79.65,music
stu4810,eshana soman,femal,17,62,56,14,2,83,217,43.4,74.16,scienc club
stu4811,chaman mane,femal,22,34,96,91,61,87,369,73.8,69.45,sport
stu4813,bimala sriniva,femal,17,95,33,63,32,60,283,56.6,72.53,drama
stu4814,daniel date,male,19,38,10,90,97,74,309,61.8,82.16,sport
stu4815,oja zachariah,male,17,24,89,77,32,52,274,54.8,90.35,sport
stu4817,samuel mani,male,18,78,62,84,69,82,375,75.0,73.98,music
stu4818,abhiram dyal,male,21,84,99,8,45,57,293,58.6,60.47,sport
stu4819,rayaan maharaj,male,17,8,49,15,55,95,222,44.4,78.04,music
stu4820,daniel kari,male,17,52,15,62,97,33,259,51.8,95.61,scienc club
stu4821,georg dube,male,22,29,100,57,55,14,255,51.0,77.51,music
stu4822,chandani kari,femal,22,94,27,89,92,53,355,71.0,79.43,danc
stu4823,ekbal bora,male,19,13,91,35,92,63,294,58.8,91.36,sport
stu4824,janaki ghose,femal,18,58,99,23,0,80,260,52.0,62.84,drama
stu4825,oeshi patel,femal,19,74,94,34,38,64,304,60.8,84.34,sport
stu4826,janani warrior,femal,17,14,95,81,16,85,291,58.2,85.85,music
stu4827,jason ahluwalia,male,22,84,6,84,16,93,283,56.6,93.41,danc
stu4828,ishanvi kalita,femal,18,42,52,65,61,89,309,61.8,76.8,music
stu4829,megha chaudhuri,femal,20,98,100,88,6,93,385,77.0,78.66,sport
stu4830,hredhaan gandhi,male,17,91,51,87,8,58,295,59.0,73.68,drama
stu4831,jack kar,male,18,48,93,57,37,90,325,65.0,88.4,music
stu4832,vaishnavi raman,femal,21,17,64,89,72,50,292,58.4,84.29,drama
stu4833,madhav batta,male,18,94,26,100,88,63,371,74.2,99.62,drama
stu4834,thoma sandal,male,18,4,25,70,75,11,185,37.0,89.29,sport
stu4835,faraj murti,male,19,37,45,40,48,84,254,50.8,64.36,scienc club
stu4836,timothi pillay,male,20,30,71,13,59,33,206,41.2,65.78,music
stu4837,upma bhagat,femal,19,25,95,85,44,53,302,60.4,76.94,music
stu4838,megha shah,femal,19,1,52,6,57,19,135,27.0,85.88,scienc club
stu4839,fiyaz jhaveri,male,20,17,28,84,89,94,312,62.4,78.57,scienc club
stu4840,divya sriniva,femal,17,9,89,31,88,61,278,55.6,84.98,danc
stu4841,anamika chhabra,femal,20,51,94,52,75,74,346,69.2,75.2,drama
stu4842,simon sankar,male,18,19,77,74,88,70,328,65.6,72.11,sport
stu4844,hemani garg,femal,19,57,2,100,48,45,252,50.4,90.19,danc
stu4845,tanish boas,male,21,36,23,51,74,63,247,49.4,89.24,drama
stu4847,jai soman,male,17,100,95,44,31,52,322,64.4,87.01,scienc club
stu4848,ira chahal,femal,18,94,50,69,3,74,290,58.0,64.47,danc
stu4849,rudra kumer,male,18,53,9,34,15,80,191,38.2,62.48,danc
stu4850,chandani jaggi,femal,18,60,70,26,73,46,275,55.0,97.86,music
stu4851,ekbal bain,male,21,78,50,37,73,80,318,63.6,89.69,scienc club
stu4852,urvi ramachandran,femal,22,6,2,35,95,56,194,38.8,96.31,sport
stu4853,balhaar deshpand,male,22,57,42,60,81,71,311,62.2,99.55,music
stu4854,devika kari,femal,17,91,13,92,62,83,341,68.2,83.91,drama
stu4855,hamsini mahajan,femal,19,75,94,34,82,0,285,57.0,81.49,music
stu4856,baghyawati modi,femal,20,23,19,87,63,33,225,45.0,60.04,sport
stu4857,kabir arya,male,21,86,36,100,77,20,319,63.8,66.61,music
stu4858,jagrati borra,femal,22,26,43,86,61,9,225,45.0,92.15,scienc club
stu4861,faraj sen,male,22,60,78,17,92,24,271,54.2,98.05,sport
stu4862,yagnesh lad,male,19,67,3,23,36,95,224,44.8,86.61,drama
stu4864,chatresh murti,male,17,41,20,46,10,48,165,33.0,70.8,danc
stu4865,ekansh hari,male,19,2,1,0,2,25,30,6.0,97.82,sport
stu4867,gavin basu,male,19,58,70,20,71,48,267,53.4,99.87,drama
stu4868,ranbir nayak,male,20,24,74,96,48,99,341,68.2,99.26,scienc club
stu4869,vaishnavi gupta,femal,21,75,31,66,92,46,310,62.0,61.0,music
stu4870,madhavi merchant,femal,20,36,0,99,11,64,210,42.0,75.91,sport
stu4871,teja ratta,male,19,13,83,22,42,15,175,35.0,80.3,music
stu4872,jagat goda,male,19,12,99,20,20,21,172,34.4,73.17,danc
stu4873,deepa varughes,femal,20,13,39,14,41,88,195,39.0,86.3,drama
stu4874,priya suri,femal,22,50,17,70,7,70,214,42.8,70.82,drama
stu4875,nisha goda,femal,17,36,43,79,54,16,228,45.6,64.8,drama
stu4876,ekanta ambl,femal,19,7,63,27,73,0,170,34.0,75.9,sport
stu4877,oviya parsa,femal,18,19,63,5,29,44,160,32.0,79.72,scienc club
stu4878,wishi jayaraman,femal,19,90,74,48,7,8,227,45.4,89.26,music
stu4879,rachit tripathi,male,19,26,77,73,52,61,289,57.8,65.9,scienc club
stu4880,pavani shukla,femal,21,33,78,71,96,7,285,57.0,61.91,scienc club
stu4881,viraj salvi,male,18,3,60,83,100,44,290,58.0,67.12,scienc club
stu4882,sai pathak,male,18,100,43,50,79,21,293,58.6,79.92,danc
stu4883,vansha karp,femal,22,24,43,10,6,76,159,31.8,95.94,danc
stu4885,krishna sarraf,male,19,88,92,6,64,15,265,53.0,93.55,danc
stu4886,elijah kapadia,male,20,70,51,77,93,8,299,59.8,75.08,scienc club
stu4887,hemani bhatnagar,femal,22,82,44,65,39,71,301,60.2,84.27,drama
stu4888,madhavi muni,femal,22,1,94,96,0,22,213,42.6,88.68,drama
stu4890,gagan mall,male,19,22,59,8,21,69,179,35.8,75.28,music
stu4891,aryan sibal,male,20,96,99,78,43,82,398,79.6,84.0,scienc club
stu4892,ishani salvi,femal,19,31,66,87,67,99,350,70.0,78.64,danc
stu4894,madhavi pau,femal,17,44,3,99,60,28,234,46.8,95.66,sport
stu4895,qarin bansal,male,18,96,22,76,33,55,282,56.4,96.04,danc
stu4896,saumya zachariah,femal,20,82,52,8,53,53,248,49.6,70.96,scienc club
stu4897,vedhika loke,femal,19,41,79,14,94,77,305,61.0,70.64,music
stu4898,quinci virk,male,17,39,45,67,9,1,161,32.2,69.82,danc
stu4899,siddharth natarajan,male,19,45,10,65,3,73,196,39.2,91.83,scienc club
stu4900,raagini bhagat,femal,18,73,30,87,12,93,295,59.0,79.55,sport
stu4902,tanay palla,male,19,61,95,31,88,100,375,75.0,61.45,scienc club
stu4903,gautami manda,femal,21,45,44,38,20,9,156,31.2,82.78,sport
stu4904,rachana memon,femal,20,30,7,58,83,57,235,47.0,67.72,music
stu4905,parth maharaj,male,17,27,91,79,42,77,316,63.2,91.51,danc
stu4906,yagnesh grewal,male,22,53,73,72,95,92,385,77.0,75.53,danc
stu4907,sara palla,femal,17,26,46,41,21,13,147,29.4,66.7,music
stu4908,bimala rau,femal,18,40,39,59,40,14,192,38.4,71.64,drama
stu4909,zaid parmer,male,19,82,91,45,58,4,280,56.0,74.07,scienc club
stu4910,zehaan mann,male,18,100,32,82,93,48,355,71.0,73.37,music
stu4911,gaurangi iyengar,femal,22,82,18,91,10,46,247,49.4,79.86,sport
stu4913,oliv madan,male,22,79,30,6,55,62,232,46.4,88.61,danc
stu4914,shivani gandhi,femal,22,75,39,36,10,2,162,32.4,60.71,drama
stu4915,nihal aurora,male,20,99,47,10,77,89,322,64.4,73.55,sport
stu4916,charita agat,femal,18,70,19,60,92,33,274,54.8,83.38,music
stu4918,vyanjana sawhney,femal,19,44,31,37,0,29,141,28.2,72.24,music
stu4919,ucchal dalal,femal,17,59,70,16,82,35,262,52.4,86.26,drama
stu4920,nitesh batra,male,17,71,82,73,15,96,337,67.4,95.24,sport
stu4921,atharv yadav,male,21,85,35,49,89,46,304,60.8,84.88,danc
stu4923,jalsa wali,femal,19,60,40,98,74,78,350,70.0,76.81,sport
stu4924,robert karan,male,20,19,64,30,96,10,219,43.8,91.53,danc
stu4925,bachittar gopal,male,18,88,70,38,48,0,244,48.8,94.51,music
stu4926,nimrat vohra,femal,22,78,43,51,26,60,258,51.6,61.41,music
stu4927,tanay nair,male,22,58,97,42,30,11,238,47.6,90.08,music
stu4928,charl char,male,20,96,7,1,45,82,231,46.2,87.07,drama
stu4930,jairaj bahri,male,21,5,81,86,80,47,299,59.8,93.58,drama
stu4931,arya hayr,femal,20,90,25,79,43,97,334,66.8,82.93,drama
stu4932,victor mitra,male,18,6,16,52,63,67,204,40.8,66.12,sport
stu4933,frederick bhasin,male,20,85,7,55,71,99,317,63.4,79.92,scienc club
stu4934,vasudha parmar,femal,19,4,29,81,94,18,226,45.2,62.79,music
stu4935,wazir ravi,male,18,11,76,46,26,10,169,33.8,61.54,sport
stu4936,henri rana,male,22,52,82,17,34,67,252,50.4,83.66,drama
stu4937,ganga tandon,femal,21,34,43,48,37,70,232,46.4,88.17,drama
stu4938,pooja nagi,femal,21,58,30,99,23,47,257,51.4,92.11,drama
stu4939,ekaja sachdeva,femal,17,14,65,19,68,3,169,33.8,81.94,sport
stu4940,radhika kaul,femal,21,39,15,38,75,27,194,38.8,84.03,danc
stu4941,udant chawla,male,17,23,73,9,61,95,261,52.2,90.54,music
stu4942,aashi rajagop,femal,18,57,90,47,15,60,269,53.8,93.11,music
stu4944,oliv grover,male,19,5,1,9,48,83,146,29.2,84.41,danc
stu4945,mitali palla,femal,17,54,72,51,77,82,336,67.2,68.24,drama
stu4946,oni biswa,femal,21,99,78,76,35,66,354,70.8,62.14,danc
stu4947,ekaraj chahal,male,21,72,68,71,98,71,380,76.0,64.92,music
stu4948,ria subramanian,femal,20,20,96,68,94,19,297,59.4,87.76,drama
stu4950,urvi yohannan,femal,20,30,79,4,12,48,173,34.6,77.03,music
stu4951,brijesh goel,male,19,13,70,62,25,12,182,36.4,98.02,danc
stu4952,omisha sidhu,femal,18,7,83,55,74,19,238,47.6,96.94,drama
stu4953,yash solanki,male,17,37,73,60,26,88,284,56.8,86.04,music
stu4954,mason chakrabarti,male,22,21,82,55,84,30,272,54.4,87.97,danc
stu4955,udyati sane,femal,21,86,1,0,76,55,218,43.6,75.34,music
stu4956,upasna sankar,femal,21,27,44,87,21,24,203,40.6,69.96,drama
stu4957,neha ganesh,femal,19,27,55,16,8,84,190,38.0,74.27,danc
stu4958,sachi chopra,femal,18,45,83,45,47,21,241,48.2,71.64,danc
stu4959,tanish tripathi,male,22,46,68,18,40,50,222,44.4,74.04,scienc club
stu4960,reyansh iyengar,male,20,22,48,22,9,79,180,36.0,82.49,scienc club
stu4962,neelima ahluwalia,femal,21,72,16,47,51,12,198,39.6,90.51,danc
stu4963,daksh arora,male,18,51,68,99,89,100,407,81.4,68.55,danc
stu4965,siya mital,femal,21,63,76,86,36,36,297,59.4,95.63,scienc club
stu4966,rushil jaggi,male,19,89,94,0,63,5,251,50.2,98.48,danc
stu4967,kashish kamdar,femal,19,52,25,92,52,88,309,61.8,70.39,danc
stu4968,dakshesh chakrabarti,male,20,42,48,99,85,21,295,59.0,85.55,music
stu4969,anamika sheth,femal,21,28,72,47,73,86,306,61.2,68.44,drama
stu4971,harita vora,femal,17,69,4,25,98,5,201,40.2,91.29,drama
stu4972,yutika ganesh,femal,18,71,92,63,93,82,401,80.2,77.89,scienc club
stu4974,upasna warrior,femal,20,39,53,96,63,13,264,52.8,73.81,scienc club
stu4975,viraj da,male,17,87,80,5,45,89,306,61.2,98.94,music
stu4976,azad sinha,male,21,1,50,40,96,72,259,51.8,78.76,scienc club
stu4977,mason sangha,male,18,77,45,50,10,96,278,55.6,91.19,scienc club
stu4978,ishita da,femal,20,62,16,18,55,67,218,43.6,97.88,scienc club
stu4979,simon bath,male,21,89,26,49,97,87,348,69.6,86.93,sport
stu4980,bhavya patil,femal,21,72,33,1,41,32,179,35.8,60.5,danc
stu4981,inaya agarw,femal,22,78,11,3,65,11,168,33.6,63.79,sport
stu4982,azad dara,male,20,66,7,66,67,44,250,50.0,88.68,scienc club
stu4983,tarak borah,male,21,28,53,81,42,90,294,58.8,67.98,danc
stu4984,keya bhavsar,femal,18,27,18,42,75,40,202,40.4,99.3,danc
stu4987,guneet dasgupta,male,22,79,68,35,71,76,329,65.8,75.72,music
stu4988,anamika chaudri,femal,20,4,100,95,29,23,251,50.2,97.42,danc
stu4989,yuvraj swaminathan,male,19,14,23,6,68,80,191,38.2,66.22,drama
stu4990,aradhana sarraf,femal,18,62,6,56,1,93,218,43.6,85.59,drama
stu4991,bakhshi sankar,male,21,40,96,69,71,4,280,56.0,99.89,sport
stu4992,barkha mann,femal,22,57,66,64,65,16,268,53.6,91.39,scienc club
stu4993,dakshesh agarw,male,22,43,67,55,53,35,253,50.6,89.71,scienc club
stu4994,abhiram chada,male,21,9,16,10,21,63,119,23.8,74.76,scienc club
stu4995,champak sheth,male,19,98,66,100,28,84,376,75.2,64.73,sport
stu4997,nidra sriniva,femal,21,23,26,72,39,62,222,44.4,88.55,sport
stu4998,sanya ann,femal,21,2,25,15,62,98,202,40.4,65.09,scienc club
stu4999,shivansh sethi,male,20,55,53,28,47,44,227,45.4,72.68,sport
stu5000,laban bali,male,22,8,71,17,13,59,168,33.6,85.71,music
stu5002,eshana bahl,femal,18,80,51,14,48,46,239,47.8,66.08,music
stu5003,adya sood,femal,18,70,66,81,58,24,299,59.8,76.94,drama
stu5004,kai madan,male,19,43,21,13,73,9,159,31.8,72.29,drama
stu5005,ijaya bhargava,femal,18,43,58,13,85,13,212,42.4,61.97,music
stu5006,jeevika sharaf,femal,20,14,44,66,75,8,207,41.4,68.44,drama
stu5007,mitali chana,femal,19,86,20,73,78,57,314,62.8,62.15,sport
stu5008,manthan kaul,male,17,78,29,84,55,95,341,68.2,68.9,sport
stu5009,kashish bhalla,femal,19,23,35,67,12,63,200,40.0,88.01,drama
stu5011,ryan raghavan,male,17,1,87,98,73,96,355,71.0,85.21,danc
stu5012,darpan pall,male,22,47,96,45,14,100,302,60.4,67.11,music
stu5013,balendra loyal,male,19,25,3,46,31,86,191,38.2,78.94,sport
stu5014,vyanjana ghosh,femal,19,63,13,24,41,32,173,34.6,60.89,drama
stu5015,shivansh magar,male,21,99,87,17,74,8,285,57.0,70.38,drama
stu5016,finn saha,male,20,90,81,15,19,69,274,54.8,63.8,danc
stu5017,ekani dasgupta,femal,19,53,75,94,42,31,295,59.0,72.47,drama
stu5021,devansh thakkar,male,18,29,63,29,85,93,299,59.8,96.19,sport
stu5023,nidhi mahal,femal,21,42,55,1,50,9,157,31.4,89.66,scienc club
stu5025,bimala kanda,femal,19,21,84,68,1,54,228,45.6,76.81,sport
stu5026,peter deep,male,22,3,80,89,29,80,281,56.2,96.21,sport
stu5027,riya chander,femal,17,41,61,25,73,77,277,55.4,87.1,danc
stu5028,eesha mohanti,femal,17,54,80,28,11,11,184,36.8,63.62,sport
stu5029,liam dora,male,17,47,74,69,23,65,278,55.6,65.61,drama
stu5030,oni vya,femal,22,68,51,0,90,30,239,47.8,71.51,sport
stu5032,yauvani raghavan,femal,20,6,10,64,31,89,200,40.0,92.66,scienc club
stu5033,jeet bhandari,male,18,3,96,93,31,70,293,58.6,63.62,music
stu5034,yug krishna,male,17,42,22,78,51,99,292,58.4,89.09,sport
stu5036,vedika sandal,femal,21,28,41,95,0,55,219,43.8,66.77,music
stu5037,maana thaker,male,20,21,97,2,100,44,264,52.8,88.05,scienc club
stu5039,faqid bhatt,male,20,74,96,21,52,51,294,58.8,67.97,drama
stu5040,xiti karnik,femal,21,49,79,64,5,70,267,53.4,75.02,music
stu5041,arya ramaswami,femal,22,18,18,18,18,69,141,28.2,89.97,sport
stu5042,wazir chaudhri,male,21,1,49,34,10,94,188,37.6,65.09,drama
stu5043,qasim agraw,male,20,16,69,83,89,85,342,68.4,84.34,scienc club
stu5044,imaran mannan,male,20,3,80,29,37,13,162,32.4,89.92,sport
stu5045,tanvi sastri,femal,19,63,77,71,19,90,320,64.0,97.2,drama
stu5047,geetika chakraborti,femal,22,93,99,75,93,31,391,78.2,65.4,music
stu5048,bhavani lalla,femal,21,12,50,41,57,50,210,42.0,60.13,sport
stu5049,lopa parekh,femal,17,44,39,21,74,52,230,46.0,64.53,drama
stu5050,daniel vasa,male,19,11,62,27,75,81,256,51.2,78.37,drama
stu5051,riya kunda,femal,21,53,23,65,81,26,248,49.6,95.01,scienc club
stu5052,bishakha sule,femal,22,14,74,97,55,57,297,59.4,90.14,drama
stu5054,wyatt bora,male,21,72,71,38,64,59,304,60.8,86.54,danc
stu5055,manthan subramanian,male,19,31,42,63,78,29,243,48.6,74.93,danc
stu5056,gautami wason,femal,19,37,41,98,83,51,310,62.0,81.14,danc
stu5057,hemang mitra,male,20,82,60,77,84,71,374,74.8,85.76,music
stu5058,omkaar aurora,male,22,0,88,56,1,41,186,37.2,69.14,sport
stu5060,zayan acharya,male,19,42,40,2,45,69,198,39.6,72.18,music
stu5062,bina shroff,femal,20,58,85,64,56,77,340,68.0,76.84,sport
stu5063,xavier dugal,male,22,61,10,35,72,72,250,50.0,69.64,danc
stu5064,chaman naik,femal,21,37,56,53,11,84,241,48.2,86.78,scienc club
stu5065,henri ramaswami,male,22,28,61,75,21,27,212,42.4,60.98,danc
stu5066,alexand shah,male,21,92,6,88,58,0,244,48.8,60.73,sport
stu5067,anirudh rattan,male,22,43,12,56,59,12,182,36.4,79.31,music
stu5068,lekha golla,femal,21,97,45,40,94,1,277,55.4,97.34,drama
stu5069,balveer gokhal,male,17,43,19,20,47,15,144,28.8,84.42,danc
stu5071,shaurya khare,male,17,63,67,16,77,71,294,58.8,99.94,drama
stu5072,xavier oza,male,17,72,45,22,53,98,290,58.0,91.6,sport
stu5073,kala chakraborti,femal,22,75,84,62,92,68,381,76.2,91.64,music
stu5074,zansi sha,femal,17,9,7,30,16,80,142,28.4,75.64,danc
stu5075,netra rau,femal,17,70,99,71,98,86,424,84.8,99.58,music
stu5076,geetika lalla,femal,18,26,65,11,38,13,153,30.6,67.16,sport
stu5077,warja dugar,male,20,82,5,11,16,81,195,39.0,82.24,drama
stu5078,falan agat,male,18,98,22,13,97,55,285,57.0,68.57,music
stu5079,waida raghavan,femal,19,93,24,72,57,55,301,60.2,62.3,sport
stu5080,yashoda aurora,femal,22,52,26,22,49,81,230,46.0,64.51,music
stu5081,hemal ahuja,femal,20,65,17,80,66,42,270,54.0,87.32,drama
stu5082,eesha bhatnagar,femal,18,97,33,99,32,73,334,66.8,96.12,drama
stu5083,xalak keer,femal,18,24,87,68,33,50,262,52.4,74.85,sport
stu5084,oliv sem,male,18,77,29,92,72,23,293,58.6,85.6,music
stu5085,chatresh mander,male,19,92,70,23,60,16,261,52.2,78.82,scienc club
stu5086,hemani ghosh,femal,21,49,2,15,97,9,172,34.4,76.76,music
stu5088,ekalinga ganesh,male,18,5,54,13,65,15,152,30.4,76.61,danc
stu5089,ira sami,femal,17,7,18,16,44,18,103,20.6,84.18,danc
stu5090,waida bain,femal,19,98,37,66,24,42,267,53.4,90.0,scienc club
stu5091,madhavi dada,femal,20,21,85,14,2,82,204,40.8,78.26,sport
stu5092,gavin saini,male,20,84,62,75,63,49,333,66.6,87.81,drama
stu5095,panini dass,femal,20,53,47,14,2,5,121,24.2,73.35,sport
stu5096,banjeet char,male,19,10,75,45,27,36,193,38.6,97.77,scienc club
stu5097,zarna dave,femal,20,39,87,26,60,48,260,52.0,79.53,music
stu5098,lakshit shankar,male,20,44,69,0,23,85,221,44.2,73.4,scienc club
stu5099,qadim munshi,male,21,71,17,26,19,81,214,42.8,79.79,scienc club
stu5100,fari tank,male,19,82,36,83,37,46,284,56.8,77.88,music
stu5101,rushil patla,male,19,69,77,95,86,92,419,83.8,63.26,danc
stu5102,arunima sanghvi,femal,21,25,76,5,51,43,200,40.0,61.73,danc
stu5104,victor bhasin,male,22,10,63,47,1,86,207,41.4,71.61,drama
stu5105,urvashi nair,femal,17,28,46,100,88,5,267,53.4,81.21,scienc club
stu5107,vanya sankar,femal,22,80,5,5,14,13,117,23.4,91.63,drama
stu5108,ekavir bumb,male,22,22,8,20,7,48,105,21.0,91.74,danc
stu5109,rachit chaudhri,male,21,61,66,85,0,11,223,44.6,79.24,danc
stu5113,charvi wason,femal,21,53,84,64,3,82,286,57.2,72.37,sport
stu5114,lekha shah,femal,22,36,6,72,29,41,184,36.8,82.97,danc
stu5115,jatin swami,male,18,71,23,5,61,83,243,48.6,83.07,scienc club
stu5116,kala nadig,femal,18,43,6,94,56,91,290,58.0,76.1,drama
stu5117,vansha guha,femal,20,94,54,74,7,39,268,53.6,90.21,music
stu5118,nathaniel sem,male,21,44,17,96,3,24,184,36.8,73.62,sport
stu5119,zayan khare,male,17,66,54,20,68,74,282,56.4,97.64,scienc club
stu5120,advay shankar,male,18,34,39,40,60,93,266,53.2,60.75,drama
stu5121,advay dasgupta,male,21,86,0,7,88,27,208,41.6,92.18,music
stu5124,lopa sarkar,femal,17,72,49,96,36,64,317,63.4,78.59,music
stu5125,saumya sethi,femal,21,29,12,53,48,51,193,38.6,70.54,drama
stu5126,jatin cherian,male,17,23,9,62,87,68,249,49.8,88.92,sport
stu5127,priya iyengar,femal,22,95,49,13,52,83,292,58.4,92.08,sport
stu5128,yatin jha,male,21,54,4,75,45,30,208,41.6,88.48,scienc club
stu5129,yasti lall,femal,21,84,94,19,40,82,319,63.8,64.59,scienc club
stu5130,tanvi ahluwalia,femal,17,79,44,73,26,66,288,57.6,73.08,danc
stu5131,riya jain,femal,17,27,99,94,15,92,327,65.4,69.26,drama
stu5132,ronith vya,male,18,43,23,73,15,56,210,42.0,80.95,music
stu5134,bhavya parmer,femal,21,13,4,1,88,69,175,35.0,63.75,drama
stu5135,harrison sami,male,22,97,23,26,8,8,162,32.4,70.43,music
stu5136,yochana kapur,femal,17,66,71,29,5,90,261,52.2,74.23,drama
stu5138,jalsa manda,femal,17,34,48,20,31,66,199,39.8,69.51,sport
stu5139,bahadurjit sandal,male,20,20,87,78,49,80,314,62.8,86.62,sport
stu5140,patrick barad,male,19,56,10,67,14,39,186,37.2,76.88,danc
stu5141,noah loyal,male,17,82,23,28,66,34,233,46.6,69.63,danc
stu5142,adweta,femal,21,60,28,99,37,1,225,45.0,91.42,sport
stu5143,michael bhavsar,male,22,100,96,84,36,62,378,75.6,77.94,sport
stu5146,nachiket vala,male,21,6,23,1,66,46,142,28.4,70.86,sport
stu5147,yash gade,male,19,81,5,58,90,1,235,47.0,76.05,sport
stu5150,yoshita sodhi,femal,17,40,24,2,7,26,99,19.8,86.87,music
stu5151,kiaan palan,male,19,29,11,54,4,20,118,23.6,73.72,scienc club
stu5152,samesh bobal,male,18,82,97,12,28,49,268,53.6,95.1,drama
stu5153,banjeet bandi,male,17,87,98,29,43,69,326,65.2,68.63,music
stu5154,kalpit bali,male,19,53,17,91,20,7,188,37.6,67.17,danc
stu5155,ryan mani,male,19,47,80,54,97,24,302,60.4,74.71,drama
stu5156,divya hayr,femal,20,71,61,56,75,100,363,72.6,99.82,sport
stu5158,dipta minha,femal,21,93,17,14,100,89,313,62.6,70.3,danc
stu5159,forum apt,femal,18,31,71,1,64,39,206,41.2,66.76,scienc club
stu5160,mekhala tata,femal,20,44,56,78,69,89,336,67.2,65.56,drama
stu5161,mitali palla,femal,18,29,59,76,63,23,250,50.0,91.55,scienc club
stu5162,xavier chanda,male,18,27,76,58,86,28,275,55.0,93.41,music
stu5163,ubika roy,femal,18,34,38,94,62,82,310,62.0,62.49,sport
stu5164,christoph rajagop,male,22,69,11,32,85,43,240,48.0,87.53,scienc club
stu5165,meghana mistri,femal,19,51,74,30,63,8,226,45.2,67.71,music
stu5166,krisha bhagat,femal,20,12,55,82,4,5,158,31.6,97.25,scienc club
stu5167,watika banik,femal,19,40,45,34,97,62,278,55.6,88.18,drama
stu5168,meghana aurora,femal,18,23,69,53,41,11,197,39.4,71.34,music
stu5169,naveen gaba,male,19,31,63,37,52,21,204,40.8,75.3,drama
stu5170,arunima tara,femal,22,16,45,16,61,30,168,33.6,75.7,scienc club
stu5171,dhriti sunder,femal,18,30,11,76,4,100,221,44.2,76.31,scienc club
stu5172,reva tara,femal,19,5,5,71,32,56,169,33.8,69.22,music
stu5173,yashvi sachar,femal,21,74,38,57,43,28,240,48.0,75.87,music
stu5174,chaitali ram,femal,20,18,79,53,69,78,297,59.4,75.37,danc
stu5175,inaya ganguli,femal,17,10,39,22,57,91,219,43.8,93.78,sport
stu5176,vinaya master,femal,17,94,87,75,35,42,333,66.6,95.47,sport
stu5177,nidhi kannan,femal,19,81,14,95,2,78,270,54.0,62.0,danc
stu5178,umang bali,male,19,26,87,75,97,1,286,57.2,75.22,drama
stu5179,hemang kashyap,male,20,34,77,67,41,91,310,62.0,77.99,music
stu5180,pallavi kari,femal,20,54,59,17,84,6,220,44.0,97.41,danc
stu5181,ojasvi jhaveri,femal,20,0,97,84,2,40,223,44.6,65.39,scienc club
stu5183,nathaniel loyal,male,21,56,93,84,25,89,347,69.4,65.69,sport
stu5184,chanchal palla,femal,20,69,34,22,33,9,167,33.4,83.2,music
stu5185,dipta batta,femal,17,42,13,0,23,70,148,29.6,64.74,music
stu5186,sanaya jha,femal,19,30,24,21,69,92,236,47.2,96.38,scienc club
stu5187,wahab mohan,male,19,14,95,86,7,65,267,53.4,86.55,scienc club
