Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular,Maths_Standardized,Gender_Encoded,Extra Curricular_Dance,Extra Curricular_Drama,Extra Curricular_Music,Extra Curricular_None,Extra Curricular_Science Club,Extra Curricular_Sports
STU4611,Ekaraj Raghavan,Male,22,82,47,14,51,77,271,54.2,77.59,Music,1.101012870295794,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4612,Chavvi Gill,Female,22,23,92,13,41,22,191,38.2,79.39,Drama,-0.9294872343382348,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4613,Yutika Ganesh,Female,22,15,11,57,13,51,147,29.4,97.8,Sports,-1.2048092824242047,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4614,Amrita Solanki,Female,17,14,26,41,83,26,190,38.0,77.65,Science Club,-1.239224538434951,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4615,Anthony Vig,Male,22,20,5,37,77,86,225,45.0,62.76,Drama,-1.0327330023704735,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4616,Mugdha Raman,Female,22,27,74,3,50,49,203,40.6,61.14,Science Club,-0.7918262102952498,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4617,Tamanna Krishnamurthy,Female,19,21,61,46,44,92,264,52.8,75.34,Music,-0.9983177463597273,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4618,Avi Pal,Male,19,76,33,85,91,87,372,74.4,83.01,Sports,0.8945213342313164,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4619,Fiyaz Basu,Male,18,87,48,97,97,59,388,77.6,92.2,Music,1.2730891503495252,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4620,Devansh Lata,Male,17,0,50,88,19,29,186,37.2,85.45,Music,-1.7210381225853986,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4621,David Contractor,Male,20,59,81,19,33,1,193,38.6,82.37,Music,0.3094619820486302,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4622,Ayushman Issac,Male,22,7,0,66,6,40,119,23.8,88.06,None,-1.4801313305101746,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4623,Gaurangi Wali,Female,18,56,97,93,88,92,426,85.2,96.65,Music,0.20621621401639142,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4624,Jeet Pandey,Male,18,93,81,59,32,25,290,58.0,77.64,Music,1.4795806864140026,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4625,Nicholas Bhatti,Male,22,96,19,98,73,91,377,75.4,67.87,Drama,1.5828264544462414,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4626,Zehaan Balay,Male,17,17,37,13,45,98,210,42.0,76.52,None,-1.1359787704027122,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4627,Aayush Palan,Male,21,47,20,15,19,82,183,36.6,75.13,Sports,-0.10352109008032481,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4628,Vincent Hayre,Male,17,76,93,21,56,37,283,56.6,97.85,Science Club,0.8945213342313164,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4629,Ishwar Shere,Male,21,53,2,20,2,99,176,35.2,67.25,Dance,0.10297044598415268,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4630,Sachi Yogi,Female,20,44,31,41,68,41,225,45.0,93.19,Dance,-0.20676685811256354,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4631,Sudiksha Viswanathan,Female,21,75,60,73,3,18,229,45.8,98.7,Drama,0.8601060782205702,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4632,Ranveer Subramaniam,Male,18,49,19,7,90,90,255,51.0,73.53,Sports,-0.03469057805883231,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4633,Nirja Aggarwal,Female,20,62,3,64,12,65,206,41.2,73.64,Dance,0.4127077500808689,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4634,Sarthak Sane,Male,22,32,31,19,3,77,162,32.4,82.57,Music,-0.6197499302415185,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4635,Rajata Rattan,Female,21,68,52,10,18,25,173,34.6,63.95,Music,0.6191992861453464,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4636,Jeet Kulkarni,Male,20,86,87,21,68,75,337,67.4,85.21,Music,1.238673894338779,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4637,Om Kari,Male,22,81,7,36,47,63,234,46.8,84.62,None,1.0665976142850477,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4638,Elijah Manda,Male,18,67,93,28,42,37,267,53.4,75.04,Dance,0.5847840301346001,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4639,Nachiket Boase,Male,19,56,50,38,61,34,239,47.8,74.22,Dance,0.20621621401639142,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4640,Arunima Malhotra,Female,21,38,87,70,68,9,272,54.4,63.87,None,-0.413258394177041,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4641,Urmi Ram,Female,17,83,50,99,52,67,351,70.2,69.68,Sports,1.1354281263065402,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4642,Isaiah Bhatnagar,Male,17,79,16,63,20,84,262,52.4,90.01,Science Club,0.9977671022635551,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4643,Rayaan Bora,Male,20,75,91,65,95,35,361,72.2,74.17,Dance,0.8601060782205702,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4644,Andrew Datta,Male,17,100,85,52,88,89,414,82.8,60.54,Drama,1.7204874784892263,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4645,Lakshit Om,Male,22,15,79,69,92,26,281,56.2,74.74,Music,-1.2048092824242047,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4646,Nidhi Balay,Female,20,72,50,7,74,56,259,51.8,75.29,Dance,0.7568603101883314,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4647,Udarsh Sibal,Male,17,93,31,20,31,73,248,49.6,63.43,Dance,1.4795806864140026,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4648,Lucky Shere,Male,22,26,42,37,0,66,171,34.2,65.74,Drama,-0.826241466305996,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4649,Indira Nayar,Female,21,17,100,39,60,86,302,60.4,64.7,Drama,-1.1359787704027122,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4650,Oscar Seth,Male,19,92,86,49,1,33,261,52.2,65.93,Sports,1.4451654304032564,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4651,Bhavika Doctor,Female,22,46,71,65,36,2,220,44.0,82.25,Science Club,-0.13793634609107105,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4652,Pranit Issac,Male,22,66,78,96,95,40,375,75.0,76.17,Sports,0.5503687741238539,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4653,Pranit Mani,Male,19,27,48,43,54,18,190,38.0,67.72,Drama,-0.7918262102952498,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4654,Saksham Chahal,Male,21,14,86,86,45,30,261,52.2,98.79,Dance,-1.239224538434951,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4655,Omaja Prabhakar,Female,18,88,67,87,72,98,412,82.4,94.56,Dance,1.3075044063602714,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4656,Dev Uppal,Male,19,2,91,8,73,90,264,52.8,94.43,Dance,-1.652207610563906,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4657,Chasmum Sarin,Female,21,97,34,50,73,88,342,68.4,94.49,Drama,1.6172417104569876,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4658,Utkarsh Patil,Male,21,64,6,53,52,48,223,44.6,61.58,None,0.4815382621023614,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4659,Mugdha Bawa,Female,17,77,61,76,64,18,296,59.2,60.48,Drama,0.9289365902420627,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4660,Faris Natt,Male,18,64,92,22,34,31,243,48.6,64.78,Dance,0.4815382621023614,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4661,Nirja Goda,Female,19,17,74,61,39,51,242,48.4,75.6,Music,-1.1359787704027122,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4662,Nidra Pradhan,Female,21,65,93,31,44,18,251,50.2,67.95,Drama,0.5159535181131076,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4663,Yoshita Nayar,Female,20,15,19,99,96,80,309,61.8,74.54,None,-1.2048092824242047,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4664,Guneet Jaggi,Male,19,30,63,93,88,52,326,65.2,63.02,Dance,-0.6885804422630111,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4665,Darpan Shah,Male,20,43,17,93,6,43,202,40.4,76.64,Science Club,-0.2411821141233098,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4666,Krisha Choudhry,Female,19,80,97,51,9,22,259,51.8,94.23,Music,1.0321823582743015,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4667,Yatin Tank,Male,21,97,46,98,65,9,315,63.0,62.64,Music,1.6172417104569876,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4668,Megha Natarajan,Female,21,57,75,31,26,51,240,48.0,89.43,Drama,0.24063147002713767,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4669,Bhanumati Lanka,Female,17,88,26,93,96,71,374,74.8,75.93,Music,1.3075044063602714,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4670,Jairaj Sandhu,Male,19,79,92,97,11,91,370,74.0,66.23,None,0.9977671022635551,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4671,Bahadurjit Nigam,Male,18,22,67,54,50,8,201,40.2,80.24,Drama,-0.963902490348981,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4672,Faras Sunder,Male,21,41,78,8,79,21,227,45.4,75.69,Music,-0.3100126261448023,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4673,Jalsa Mani,Female,18,62,57,26,96,43,284,56.8,84.02,Music,0.4127077500808689,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4674,Shravya Ram,Female,21,16,73,73,46,15,223,44.6,89.0,Dance,-1.1703940264134585,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4675,Avni Loyal,Female,22,82,57,46,74,86,345,69.0,96.04,Music,1.101012870295794,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4676,Baljiwan Kulkarni,Male,21,60,9,100,75,95,339,67.8,98.92,Science Club,0.3438772380593764,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4677,Gauri Karnik,Female,17,32,0,71,99,52,254,50.8,62.3,None,-0.6197499302415185,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4678,Chandresh Ravi,Male,18,12,69,99,19,8,207,41.4,60.52,Drama,-1.3080550504564434,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4679,Yadavi Bhat,Female,19,30,20,89,77,83,299,59.8,83.29,Music,-0.6885804422630111,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4680,Girik Saran,Male,17,83,63,81,37,56,320,64.0,87.65,None,1.1354281263065402,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4681,Ikshita Sinha,Female,19,63,49,50,58,95,315,63.0,91.64,Science Club,0.44712300609161515,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4682,Bakhshi Roy,Male,18,96,11,13,47,10,177,35.4,71.51,Music,1.5828264544462414,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4683,Manan Hari,Male,18,61,11,8,94,82,256,51.2,87.73,Drama,0.37829249407012266,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4684,Lekha Date,Female,22,12,84,38,25,41,200,40.0,65.95,Music,-1.3080550504564434,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4685,Kamala Kade,Female,17,84,91,52,78,17,322,64.4,74.7,Science Club,1.1698433823172865,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4686,Gunbir Baral,Male,21,55,37,8,80,82,262,52.4,74.58,Sports,0.17180095800564518,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4687,Manbir Palla,Male,19,8,48,96,46,1,199,39.8,94.16,Music,-1.4457160744994284,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4688,Chaitanya Bhardwaj,Male,18,99,73,91,44,74,381,76.2,89.56,Drama,1.68607222247848,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4689,Tara Dasgupta,Female,18,35,20,85,56,17,213,42.6,66.15,Dance,-0.5165041622092797,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4690,Upadhriti Arora,Female,22,2,33,92,43,46,216,43.2,63.51,Drama,-1.652207610563906,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4691,Ojasvi Kadakia,Female,19,59,19,91,85,45,299,59.8,98.74,Music,0.3094619820486302,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4692,Teerth Bassi,Male,20,17,33,37,21,98,206,41.2,97.93,Music,-1.1359787704027122,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4693,Anthony Kalita,Male,20,85,42,65,51,57,300,60.0,69.33,Drama,1.2042586383280327,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4694,Ishita Prashad,Female,17,99,89,54,91,75,408,81.6,80.69,Music,1.68607222247848,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4695,Azaan Choudhry,Male,17,12,89,4,35,89,229,45.8,93.8,Sports,-1.3080550504564434,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4696,Isaiah Narang,Male,20,49,66,28,59,74,276,55.2,60.13,None,-0.03469057805883231,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4697,Anamika Savant,Female,17,72,53,42,8,51,226,45.2,85.05,None,0.7568603101883314,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4698,Nikita Ahuja,Female,19,12,63,86,44,11,216,43.2,65.69,Drama,-1.3080550504564434,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4699,Irya Bhatnagar,Female,17,11,90,72,12,76,261,52.2,70.72,Sports,-1.3424703064671897,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4700,Vincent Deol,Male,19,100,84,84,8,96,372,74.4,81.82,Sports,1.7204874784892263,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4701,Sneha Radhakrishnan,Female,18,48,24,19,94,36,221,44.2,69.35,Science Club,-0.06910583406957856,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4702,Ekanta Madan,Female,17,83,83,15,98,73,352,70.4,82.66,Dance,1.1354281263065402,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4703,Frado Murthy,Male,18,50,59,55,85,38,287,57.4,61.38,Sports,-0.0002753220480860619,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4704,Baljiwan Sant,Male,19,9,19,62,20,83,193,38.6,68.62,Drama,-1.4113008184886822,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4705,Meghana Khalsa,Female,18,61,45,8,93,17,224,44.8,80.87,Sports,0.37829249407012266,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4706,Zehaan Dash,Male,21,87,55,53,24,11,230,46.0,86.59,Sports,1.2730891503495252,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4707,Harsh Narain,Male,19,53,81,34,99,87,354,70.8,78.22,Music,0.10297044598415268,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4708,Barkha Manne,Female,18,51,89,58,23,53,274,54.8,72.59,Sports,0.034139933962660185,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4709,Lopa Bhatti,Female,20,43,32,19,51,70,215,43.0,84.7,Sports,-0.2411821141233098,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4710,Damini Sarkar,Female,22,25,5,47,89,7,173,34.6,96.53,Sports,-0.8606567223167423,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4711,Ekiya Kale,Female,21,40,38,18,20,37,153,30.6,75.46,Sports,-0.34442788215554854,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4712,Vedant Goswami,Male,17,35,97,89,72,60,353,70.6,81.3,Sports,-0.5165041622092797,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4713,Nisha Naik,Female,20,38,26,39,45,86,234,46.8,89.79,Drama,-0.413258394177041,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4714,Lavanya Bassi,Female,20,59,31,69,6,46,211,42.2,99.86,Drama,0.3094619820486302,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4715,Gaurika Som,Female,18,82,15,39,97,90,323,64.6,60.98,Science Club,1.101012870295794,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4716,Amol Sekhon,Male,22,38,85,63,93,4,283,56.6,88.97,Science Club,-0.413258394177041,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4717,Elijah Kohli,Male,21,54,8,10,32,1,105,21.0,94.42,Dance,0.13738570199489894,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4718,Falguni Walla,Female,22,42,87,23,71,74,297,59.4,99.08,Music,-0.27559737013405605,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4719,Widisha Kumer,Female,22,11,13,99,57,94,274,54.8,73.75,None,-1.3424703064671897,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4720,Nirja Wason,Female,22,8,55,68,42,81,254,50.8,78.9,None,-1.4457160744994284,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4721,Irya Lad,Female,19,97,74,34,89,84,378,75.6,90.22,Sports,1.6172417104569876,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4722,Aditya Sen,Male,18,57,52,83,48,28,268,53.6,77.17,Science Club,0.24063147002713767,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4723,Advik Yadav,Male,22,9,71,95,3,0,178,35.6,98.82,None,-1.4113008184886822,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4724,Triya Bhasin,Female,22,40,28,4,96,58,226,45.2,66.88,Sports,-0.34442788215554854,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4725,Ubika Mann,Female,18,86,63,44,0,34,227,45.4,88.85,Drama,1.238673894338779,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4726,Varenya Goyal,Female,17,44,67,18,20,20,169,33.8,91.55,Drama,-0.20676685811256354,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4727,Meghana Pall,Female,19,75,59,28,30,98,290,58.0,75.11,Drama,0.8601060782205702,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4728,Chandani Hora,Female,22,41,40,72,23,91,267,53.4,89.82,Music,-0.3100126261448023,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4729,Barkha Kakar,Female,19,61,63,28,43,24,219,43.8,62.65,Drama,0.37829249407012266,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4730,Vansha Kothari,Female,18,69,67,17,5,62,220,44.0,89.58,Science Club,0.6536145421560926,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4731,Ishanvi Varughese,Female,20,75,47,46,17,19,204,40.8,66.66,Dance,0.8601060782205702,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4732,Elijah Chadha,Male,17,29,14,99,86,16,244,48.8,88.33,Dance,-0.7229956982737573,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4733,Guneet Kapadia,Male,18,0,77,30,38,93,238,47.6,78.44,Dance,-1.7210381225853986,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4734,Naksh Balakrishnan,Male,21,31,32,74,79,77,293,58.6,82.07,Sports,-0.6541651862522648,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4735,Leena Ravel,Female,17,36,17,37,22,50,162,32.4,68.94,Sports,-0.48208890619853356,0,0.0,0.0,0.0,0.0,0.0,1.0
STU4736,Priya Lanka,Female,18,5,38,54,19,100,216,43.2,70.36,None,-1.5489618425316671,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4737,Gopal Bal,Male,17,92,36,71,40,21,260,52.0,88.79,Dance,1.4451654304032564,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4738,Dhriti Hayer,Female,21,17,49,88,83,11,248,49.6,93.92,None,-1.1359787704027122,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4739,Omisha Sood,Female,22,15,41,4,96,66,222,44.4,89.12,Music,-1.2048092824242047,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4740,Benjamin Bhavsar,Male,21,79,75,68,80,46,348,69.6,88.12,Drama,0.9977671022635551,1,0.0,1.0,0.0,0.0,0.0,0.0
STU4741,Aditya Sandhu,Male,20,35,99,70,82,78,364,72.8,86.87,Dance,-0.5165041622092797,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4742,Hamsini Gara,Female,17,34,67,34,92,43,270,54.0,87.88,Dance,-0.550919418220026,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4743,Jagdish Kumer,Male,19,99,10,41,9,34,193,38.6,76.44,Science Club,1.68607222247848,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4744,Abhimanyu Borra,Male,20,51,6,74,47,78,256,51.2,89.37,Dance,0.034139933962660185,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4745,Deepa Bajwa,Female,17,12,39,1,18,34,104,20.8,83.04,Dance,-1.3080550504564434,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4746,Nitara Dutta,Female,21,55,42,98,3,75,273,54.6,96.9,None,0.17180095800564518,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4747,Praneel Om,Male,21,40,71,86,3,98,298,59.6,67.04,Sports,-0.34442788215554854,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4748,Indira Borde,Female,19,80,79,7,8,57,231,46.2,60.62,Dance,1.0321823582743015,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4749,Andrew Jain,Male,22,56,44,55,29,87,271,54.2,86.01,Sports,0.20621621401639142,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4750,Tanay Som,Male,20,48,54,74,67,15,258,51.6,68.23,None,-0.06910583406957856,1,0.0,0.0,0.0,1.0,0.0,0.0
STU4751,Aahana Basu,Female,17,25,36,43,58,91,253,50.6,88.02,None,-0.8606567223167423,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4752,Amara Prashad,Female,21,46,85,32,92,46,301,60.2,74.49,Dance,-0.13793634609107105,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4753,Kalpit Srivastava,Male,21,29,87,99,7,40,262,52.4,94.73,Sports,-0.7229956982737573,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4754,Janya Varughese,Female,22,75,48,88,34,98,343,68.6,81.5,Drama,0.8601060782205702,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4755,Rudra Sama,Male,21,40,25,30,53,8,156,31.2,90.88,Sports,-0.34442788215554854,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4756,Damini Bedi,Female,22,28,42,15,56,20,161,32.2,60.88,Dance,-0.7574109542845036,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4757,Aditya Pingle,Male,21,14,24,100,12,66,216,43.2,90.49,Music,-1.239224538434951,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4758,Advik Upadhyay,Male,19,84,16,55,79,19,253,50.6,60.38,Sports,1.1698433823172865,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4759,Dalaja Sarkar,Female,20,85,69,80,30,26,290,58.0,60.23,None,1.2042586383280327,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4760,Oscar Naidu,Male,17,40,25,77,51,33,226,45.2,60.27,Science Club,-0.34442788215554854,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4761,Maanas Chacko,Male,20,14,73,14,40,46,187,37.4,61.13,Science Club,-1.239224538434951,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4762,Yashica Gupta,Female,21,63,32,67,57,85,304,60.8,92.81,Drama,0.44712300609161515,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4763,Samesh Pillai,Male,22,95,24,49,64,25,257,51.4,68.75,Dance,1.5484111984354951,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4764,Arunima Baria,Female,18,0,5,50,73,59,187,37.4,78.37,Music,-1.7210381225853986,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4765,Janani Nori,Female,19,9,68,29,8,8,122,24.4,86.01,Music,-1.4113008184886822,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4766,Maya Thaman,Female,20,83,16,45,19,24,187,37.4,64.29,Science Club,1.1354281263065402,0,0.0,0.0,0.0,0.0,1.0,0.0
STU4767,Azaan Subramaniam,Male,21,46,11,65,46,19,187,37.4,90.97,Sports,-0.13793634609107105,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4768,Yashvi Devi,Female,18,22,34,38,40,96,230,46.0,95.34,Drama,-0.963902490348981,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4769,Hardik Kari,Male,17,34,18,73,60,45,230,46.0,78.89,Music,-0.550919418220026,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4770,Dayamai Borde,Female,17,6,71,86,16,98,277,55.4,80.15,Music,-1.514546586520921,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4771,Saumya Sodhi,Female,19,92,70,81,93,46,382,76.4,81.01,None,1.4451654304032564,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4772,Aditya Borde,Male,19,70,3,80,86,31,270,54.0,92.88,Sports,0.688029798166839,1,0.0,0.0,0.0,0.0,0.0,1.0
STU4773,Ikbal Bhat,Male,21,67,70,14,7,61,219,43.8,89.15,Science Club,0.5847840301346001,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4774,Tamanna Ganguly,Female,21,27,78,11,83,53,252,50.4,69.5,Drama,-0.7918262102952498,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4775,Aryan Dube,Male,22,75,54,85,2,83,299,59.8,79.88,Science Club,0.8601060782205702,1,0.0,0.0,0.0,0.0,1.0,0.0
STU4776,Anmol Mistry,Male,21,43,38,71,5,3,160,32.0,96.23,Dance,-0.2411821141233098,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4777,Samarth Kurian,Male,21,98,71,22,45,22,258,51.6,61.59,Music,1.6516569664677339,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4778,Qabil Tandon,Male,20,33,53,42,43,2,173,34.6,94.43,Music,-0.5853346742307722,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4779,Ijaya Bose,Female,20,12,51,80,2,65,210,42.0,62.98,Drama,-1.3080550504564434,0,0.0,1.0,0.0,0.0,0.0,0.0
STU4780,Bimala Varkey,Female,20,19,44,76,31,10,180,36.0,71.45,Music,-1.0671482583812197,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4781,Chameli Hora,Female,20,96,45,45,11,2,199,39.8,90.67,Music,1.5828264544462414,0,0.0,0.0,1.0,0.0,0.0,0.0
STU4782,Sneha Mandal,Female,17,98,56,90,49,90,383,76.6,88.87,None,1.6516569664677339,0,0.0,0.0,0.0,1.0,0.0,0.0
STU4783,Baljiwan Nath,Male,20,95,14,86,56,1,252,50.4,76.44,Dance,1.5484111984354951,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4784,Isaiah Sule,Male,18,58,3,73,1,85,220,44.0,73.39,Music,0.27504672603788394,1,0.0,0.0,1.0,0.0,0.0,0.0
STU4785,Bishakha Iyengar,Female,22,65,24,47,98,32,266,53.2,97.69,Dance,0.5159535181131076,0,1.0,0.0,0.0,0.0,0.0,0.0
STU4786,Viraj Kapoor,Male,17,33,8,19,47,96,203,40.6,99.54,Dance,-0.5853346742307722,1,1.0,0.0,0.0,0.0,0.0,0.0
STU4787,Netra Sheth,Female,21,67,97,66,35,65,330,66.0,87.48,Drama,0.5847840301346001,0,0.0,1.0,0.0,0.0,0.0,0.0
