Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular
STU4513,Jeet Bandi,Male,22,11,18,99,72,34,234,46.8,65.62,Sports
STU4514,Arin Nagy,Male,21,3,9,69,90,32,203,40.6,89.62,Music
STU4515,Nihal Kunda,Male,19,74,89,50,78,24,315,63,85.15,Science Club
STU4516,Kashvi Gupta,Female,17,15,85,96,24,22,242,48.4,67.88,None
STU4517,Hemal Deshmukh,Female,20,45,89,81,73,50,338,67.6,96.59,Sports
STU4518,Banjeet Tata,Male,20,93,34,64,50,58,299,59.8,84.52,Science Club
STU4519,Yug Nagi,Male,18,40,97,36,40,44,257,51.4,74.03,None
STU4520,Lavanya Parekh,Female,21,71,83,77,16,47,294,58.8,84.66,Sports
STU4521,Pranav Lal,Male,22,4,61,87,4,61,217,43.4,99.25,Sports
STU4522,Vyanjana Lanka,Female,19,1,5,32,92,92,222,44.4,85.13,Sports
STU4523,Lajita Jhaveri,Female,22,41,25,23,91,46,226,45.2,90.86,Dance
STU4524,Ekanta Pingle,Female,21,92,100,90,27,24,333,66.6,77.33,Drama
STU4525,Banjeet Dutta,Male,18,2,50,96,46,92,286,57.2,72.2,Music
STU4526,Raagini Mitter,Female,18,70,62,70,60,38,300,60,81.33,None
STU4527,Pahal Ganesh,Female,20,64,94,71,85,0,314,62.8,97.1,Science Club
STU4528,Sachi Narayanan,Female,21,84,11,100,97,25,317,63.4,89.92,Drama
STU4529,Turvi Lalla,Female,17,95,94,17,72,81,359,71.8,83.58,Science Club
STU4530,Lakshmi Biswas,Female,21,48,43,92,99,97,379,75.8,69.84,Dance
STU4531,Azaan Keer,Male,17,87,89,18,51,72,317,63.4,68.97,Science Club
STU4532,Lekha Toor,Female,19,24,9,58,94,87,272,54.4,65.4,Science Club
STU4533,Matthew Lalla,Male,20,27,19,23,42,60,171,34.2,71.47,Drama
STU4534,Rishi Agrawal,Male,20,94,81,91,3,21,290,58,69.81,Science Club
STU4535,Yashoda Bali,Female,18,25,76,41,94,14,250,50,91.03,Music
STU4536,Vaishnavi Kari,Female,20,28,85,24,1,55,193,38.6,66.43,Dance
STU4537,Hardik Bahl,Male,20,53,82,52,30,60,277,55.4,90.42,Music
STU4538,Oliver Sarna,Male,17,76,61,42,24,46,249,49.8,81,Science Club
STU4539,Aayush Varty,Male,18,22,24,37,3,62,148,29.6,72.27,None
STU4540,Bakhshi Batra,Male,21,29,92,66,79,46,312,62.4,66.6,Science Club
STU4541,Odika Saini,Female,22,56,39,78,84,34,291,58.2,76.56,Science Club
STU4542,Nirja Rajan,Female,21,67,80,44,46,73,310,62,98.34,Science Club
STU4543,Utkarsh Chowdhury,Male,21,1,66,53,56,91,267,53.4,98.19,Dance
STU4544,Omisha Bhandari,Female,18,32,39,92,47,93,303,60.6,62.82,Dance
STU4545,Raksha Chander,Female,22,73,55,38,57,5,228,45.6,93.6,None
STU4546,Ansh Walla,Male,17,88,48,91,31,71,329,65.8,95.73,Music
STU4547,Harinakshi Venkataraman,Female,17,70,58,99,7,27,261,52.2,99.04,Sports
STU4548,Quincy Pingle,Male,20,82,68,29,8,3,190,38,71.95,Drama
STU4549,Yoshita Raval,Female,20,37,54,44,85,37,257,51.4,79.67,Drama
STU4550,Waida Lad,Female,19,50,76,52,21,98,297,59.4,95.42,Sports
STU4551,Chaman Varty,Female,21,65,77,18,78,21,259,51.8,85.65,Music
STU4552,Indira Kanda,Female,19,40,37,72,26,44,219,43.8,63.36,Drama
STU4553,Advaith Devan,Male,17,36,9,13,40,2,100,20,65.34,Sports
STU4554,Samar Oza,Male,22,46,71,95,80,65,357,71.4,89.69,Sports
STU4555,Irya Narayan,Female,18,64,48,94,78,1,285,57,77.53,Science Club
STU4556,Samesh Chaudhuri,Male,22,21,96,64,11,87,279,55.8,86.81,Drama
STU4557,Urvashi Bal,Female,17,22,96,13,54,44,229,45.8,84.29,Dance
STU4558,Yagnesh Mane,Male,21,51,34,74,25,3,187,37.4,77.32,Science Club
STU4559,Ikshita Prabhakar,Female,20,50,19,6,55,64,194,38.8,82.84,Dance
STU4560,Arya Deshmukh,Female,17,99,16,94,59,9,277,55.4,79.79,Science Club
STU4561,Harsh Vala,Male,22,87,81,46,19,55,288,57.6,81.22,Music
STU4562,Ranveer Kata,Male,17,89,84,61,71,54,359,71.8,85.19,Music
STU4563,Azad Dara,Male,17,4,47,8,84,63,206,41.2,70.87,Sports
STU4564,Kamya Datta,Female,19,3,26,80,17,8,134,26.8,83.94,Science Club
STU4565,Jeremiah Modi,Male,21,50,3,9,67,0,129,25.8,77.6,Dance
STU4566,Jagvi Chaudhary,Female,18,59,15,71,32,30,207,41.4,79.3,Dance
STU4567,Unnati Bhatnagar,Female,20,21,85,10,2,14,132,26.4,80.15,Drama
STU4568,Ira Jhaveri,Female,17,60,57,86,2,87,292,58.4,78.32,Science Club
STU4569,Ubika Oommen,Female,17,16,71,95,79,34,295,59,67.15,Science Club
STU4570,Mason Das,Male,21,43,99,71,94,67,374,74.8,80.05,Sports
STU4571,Gagan Mitter,Male,22,90,44,0,85,17,236,47.2,89.03,Sports
STU4572,Raksha Om,Female,21,87,3,37,18,54,199,39.8,73.53,Drama
STU4573,Shivansh Gupta,Male,17,72,29,43,11,51,206,41.2,76.67,Drama
STU4574,Raghav Nadig,Male,22,15,89,71,100,85,360,72,80.5,Music
STU4575,Watika Sinha,Female,22,25,70,72,10,15,192,38.4,75.3,None
STU4576,Sanya Kar,Female,21,38,91,55,91,100,375,75,93.69,None
STU4577,Advay Comar,Male,22,12,26,18,58,67,181,36.2,81.36,Music
STU4578,Ekani Shere,Female,22,6,52,35,31,14,138,27.6,83.15,Science Club
STU4579,Hritik Hayer,Male,18,64,71,66,96,53,350,70,62.21,Sports
STU4580,Pranav Yohannan,Male,20,65,8,32,78,92,275,55,89.35,Drama
STU4581,Widisha Kala,Female,20,40,31,48,45,70,234,46.8,66.84,Music
STU4582,Tarak Mandal,Male,20,60,7,84,27,53,231,46.2,74.39,Drama
STU4583,Oviya Modi,Female,21,75,31,6,18,8,138,27.6,91.45,Music
STU4584,Ojasvi Mahal,Female,19,89,36,91,78,11,305,61,97.95,Science Club
STU4585,Vamakshi Bala,Female,17,71,15,56,46,19,207,41.4,60.66,Drama
STU4586,Hitesh Venkataraman,Male,18,76,12,22,43,37,190,38,61.59,None
STU4587,Charles Doshi,Male,22,7,61,63,5,50,186,37.2,74.39,Music
STU4588,Aradhana Kapur,Female,20,14,8,66,37,0,125,25,87.13,Science Club
STU4589,Panini Mahajan,Female,18,90,84,86,54,32,346,69.2,70.89,Drama
STU4590,Manan Roy,Male,19,31,79,35,64,35,244,48.8,65.33,Sports
STU4591,Aarnav Mand,Male,19,6,55,18,69,49,197,39.4,82.66,Sports
STU4592,Idika Sane,Female,22,19,3,39,91,64,216,43.2,83.51,Science Club
STU4593,Samuel Chaudhry,Male,17,30,19,92,76,39,256,51.2,90.53,Music
STU4594,Yadavi Goswami,Female,19,60,71,4,90,29,254,50.8,75.61,None
STU4595,Aradhana Banerjee,Female,18,48,36,49,46,41,220,44,84.8,Drama
STU4596,Arya Kala,Female,21,27,90,92,80,69,358,71.6,95.38,Sports
STU4597,Imaran Mitra,Male,21,67,46,100,49,23,285,57,80.02,Sports
STU4598,Jhalak Sawhney,Female,20,81,55,17,45,10,208,41.6,64.84,Science Club
STU4599,Ansh Agrawal,Male,22,66,99,83,1,69,318,63.6,96.38,Science Club
STU4600,Girindra Jayaraman,Male,19,20,74,78,63,3,238,47.6,65.81,Dance
STU4601,Siya Arora,Female,20,29,58,16,46,15,164,32.8,82.56,Music
STU4602,Karan Magar,Male,18,92,52,22,46,73,285,57,78.04,Drama
STU4603,Odika Goel,Female,21,51,55,16,55,77,254,50.8,69.09,Sports
STU4604,Suhani Bhattacharyya,Female,19,44,6,12,11,32,105,21,88.2,Science Club
STU4605,Yashica Mammen,Female,18,27,2,84,84,87,284,56.8,60.5,Science Club
STU4606,Upadhriti Khosla,Female,19,72,97,0,80,37,286,57.2,74.61,Science Club
STU4607,Januja Parekh,Female,17,20,72,33,4,33,162,32.4,63.87,None
STU4608,Wakeeta Soman,Female,18,93,6,6,49,72,226,45.2,68.17,Drama
STU4609,Yashodhara Bhargava,Female,20,46,66,100,38,0,250,50,78.79,None
STU4610,Laksh Dani,Male,22,53,29,92,81,77,332,66.4,80.4,Drama
STU4611,Ekaraj Raghavan,Male,22,82,47,14,51,77,271,54.2,77.59,Music
STU4612,Chavvi Gill,Female,22,23,92,13,41,22,191,38.2,79.39,Drama
STU4613,Yutika Ganesh,Female,22,15,11,57,13,51,147,29.4,97.8,Sports
STU4614,Amrita Solanki,Female,17,14,26,41,83,26,190,38,77.65,Science Club
STU4615,Anthony Vig,Male,22,20,5,37,77,86,225,45,62.76,Drama
STU4616,Mugdha Raman,Female,22,27,74,3,50,49,203,40.6,61.14,Science Club
STU4617,Tamanna Krishnamurthy,Female,19,21,61,46,44,92,264,52.8,75.34,Music
STU4618,Avi Pal,Male,19,76,33,85,91,87,372,74.4,83.01,Sports
STU4619,Fiyaz Basu,Male,18,87,48,97,97,59,388,77.6,92.2,Music
STU4620,Devansh Lata,Male,17,0,50,88,19,29,186,37.2,85.45,Music
STU4621,David Contractor,Male,20,59,81,19,33,1,193,38.6,82.37,Music
STU4622,Ayushman Issac,Male,22,7,0,66,6,40,119,23.8,88.06,None
STU4623,Gaurangi Wali,Female,18,56,97,93,88,92,426,85.2,96.65,Music
STU4624,Jeet Pandey,Male,18,93,81,59,32,25,290,58,77.64,Music
STU4625,Nicholas Bhatti,Male,22,96,19,98,73,91,377,75.4,67.87,Drama
STU4626,Zehaan Balay,Male,17,17,37,13,45,98,210,42,76.52,None
STU4627,Aayush Palan,Male,21,47,20,15,19,82,183,36.6,75.13,Sports
STU4628,Vincent Hayre,Male,17,76,93,21,56,37,283,56.6,97.85,Science Club
STU4629,Ishwar Shere,Male,21,53,2,20,2,99,176,35.2,67.25,Dance
STU4630,Sachi Yogi,Female,20,44,31,41,68,41,225,45,93.19,Dance
STU4631,Sudiksha Viswanathan,Female,21,75,60,73,3,18,229,45.8,98.7,Drama
STU4632,Ranveer Subramaniam,Male,18,49,19,7,90,90,255,51,73.53,Sports
STU4633,Nirja Aggarwal,Female,20,62,3,64,12,65,206,41.2,73.64,Dance
STU4634,Sarthak Sane,Male,22,32,31,19,3,77,162,32.4,82.57,Music
STU4635,Rajata Rattan,Female,21,68,52,10,18,25,173,34.6,63.95,Music
STU4636,Jeet Kulkarni,Male,20,86,87,21,68,75,337,67.4,85.21,Music
STU4637,Om Kari,Male,22,81,7,36,47,63,234,46.8,84.62,None
STU4638,Elijah Manda,Male,18,67,93,28,42,37,267,53.4,75.04,Dance
STU4639,Nachiket Boase,Male,19,56,50,38,61,34,239,47.8,74.22,Dance
STU4640,Arunima Malhotra,Female,21,38,87,70,68,9,272,54.4,63.87,None
STU4641,Urmi Ram,Female,17,83,50,99,52,67,351,70.2,69.68,Sports
STU4642,Isaiah Bhatnagar,Male,17,79,16,63,20,84,262,52.4,90.01,Science Club
STU4643,Rayaan Bora,Male,20,75,91,65,95,35,361,72.2,74.17,Dance
STU4644,Andrew Datta,Male,17,100,85,52,88,89,414,82.8,60.54,Drama
STU4645,Lakshit Om,Male,22,15,79,69,92,26,281,56.2,74.74,Music
STU4646,Nidhi Balay,Female,20,72,50,7,74,56,259,51.8,75.29,Dance
STU4647,Udarsh Sibal,Male,17,93,31,20,31,73,248,49.6,63.43,Dance
STU4648,Lucky Shere,Male,22,26,42,37,0,66,171,34.2,65.74,Drama
STU4649,Indira Nayar,Female,21,17,100,39,60,86,302,60.4,64.7,Drama
STU4650,Oscar Seth,Male,19,92,86,49,1,33,261,52.2,65.93,Sports
STU4651,Bhavika Doctor,Female,22,46,71,65,36,2,220,44,82.25,Science Club
STU4652,Pranit Issac,Male,22,66,78,96,95,40,375,75,76.17,Sports
STU4653,Pranit Mani,Male,19,27,48,43,54,18,190,38,67.72,Drama
STU4654,Saksham Chahal,Male,21,14,86,86,45,30,261,52.2,98.79,Dance
STU4655,Omaja Prabhakar,Female,18,88,67,87,72,98,412,82.4,94.56,Dance
STU4656,Dev Uppal,Male,19,2,91,8,73,90,264,52.8,94.43,Dance
STU4657,Chasmum Sarin,Female,21,97,34,50,73,88,342,68.4,94.49,Drama
STU4658,Utkarsh Patil,Male,21,64,6,53,52,48,223,44.6,61.58,None
STU4659,Mugdha Bawa,Female,17,77,61,76,64,18,296,59.2,60.48,Drama
STU4660,Faris Natt,Male,18,64,92,22,34,31,243,48.6,64.78,Dance
STU4661,Nirja Goda,Female,19,17,74,61,39,51,242,48.4,75.6,Music
STU4662,Nidra Pradhan,Female,21,65,93,31,44,18,251,50.2,67.95,Drama
STU4663,Yoshita Nayar,Female,20,15,19,99,96,80,309,61.8,74.54,None
STU4664,Guneet Jaggi,Male,19,30,63,93,88,52,326,65.2,63.02,Dance
STU4665,Darpan Shah,Male,20,43,17,93,6,43,202,40.4,76.64,Science Club
STU4666,Krisha Choudhry,Female,19,80,97,51,9,22,259,51.8,94.23,Music
STU4667,Yatin Tank,Male,21,97,46,98,65,9,315,63,62.64,Music
STU4668,Megha Natarajan,Female,21,57,75,31,26,51,240,48,89.43,Drama
STU4669,Bhanumati Lanka,Female,17,88,26,93,96,71,374,74.8,75.93,Music
STU4670,Jairaj Sandhu,Male,19,79,92,97,11,91,370,74,66.23,None
STU4671,Bahadurjit Nigam,Male,18,22,67,54,50,8,201,40.2,80.24,Drama
STU4672,Faras Sunder,Male,21,41,78,8,79,21,227,45.4,75.69,Music
STU4673,Jalsa Mani,Female,18,62,57,26,96,43,284,56.8,84.02,Music
STU4674,Shravya Ram,Female,21,16,73,73,46,15,223,44.6,89,Dance
STU4675,Avni Loyal,Female,22,82,57,46,74,86,345,69,96.04,Music
STU4676,Baljiwan Kulkarni,Male,21,60,9,100,75,95,339,67.8,98.92,Science Club
STU4677,Gauri Karnik,Female,17,32,0,71,99,52,254,50.8,62.3,None
STU4678,Chandresh Ravi,Male,18,12,69,99,19,8,207,41.4,60.52,Drama
STU4679,Yadavi Bhat,Female,19,30,20,89,77,83,299,59.8,83.29,Music
STU4680,Girik Saran,Male,17,83,63,81,37,56,320,64,87.65,None
STU4681,Ikshita Sinha,Female,19,63,49,50,58,95,315,63,91.64,Science Club
STU4682,Bakhshi Roy,Male,18,96,11,13,47,10,177,35.4,71.51,Music
STU4683,Manan Hari,Male,18,61,11,8,94,82,256,51.2,87.73,Drama
STU4684,Lekha Date,Female,22,12,84,38,25,41,200,40,65.95,Music
STU4685,Kamala Kade,Female,17,84,91,52,78,17,322,64.4,74.7,Science Club
STU4686,Gunbir Baral,Male,21,55,37,8,80,82,262,52.4,74.58,Sports
STU4687,Manbir Palla,Male,19,8,48,96,46,1,199,39.8,94.16,Music
STU4688,Chaitanya Bhardwaj,Male,18,99,73,91,44,74,381,76.2,89.56,Drama
STU4689,Tara Dasgupta,Female,18,35,20,85,56,17,213,42.6,66.15,Dance
STU4690,Upadhriti Arora,Female,22,2,33,92,43,46,216,43.2,63.51,Drama
STU4691,Ojasvi Kadakia,Female,19,59,19,91,85,45,299,59.8,98.74,Music
STU4692,Teerth Bassi,Male,20,17,33,37,21,98,206,41.2,97.93,Music
STU4693,Anthony Kalita,Male,20,85,42,65,51,57,300,60,69.33,Drama
STU4694,Ishita Prashad,Female,17,99,89,54,91,75,408,81.6,80.69,Music
STU4695,Azaan Choudhry,Male,17,12,89,4,35,89,229,45.8,93.8,Sports
STU4696,Isaiah Narang,Male,20,49,66,28,59,74,276,55.2,60.13,None
STU4697,Anamika Savant,Female,17,72,53,42,8,51,226,45.2,85.05,None
STU4698,Nikita Ahuja,Female,19,12,63,86,44,11,216,43.2,65.69,Drama
STU4699,Irya Bhatnagar,Female,17,11,90,72,12,76,261,52.2,70.72,Sports
STU4700,Vincent Deol,Male,19,100,84,84,8,96,372,74.4,81.82,Sports
STU4701,Sneha Radhakrishnan,Female,18,48,24,19,94,36,221,44.2,69.35,Science Club
STU4702,Ekanta Madan,Female,17,83,83,15,98,73,352,70.4,82.66,Dance
STU4703,Frado Murthy,Male,18,50,59,55,85,38,287,57.4,61.38,Sports
STU4704,Baljiwan Sant,Male,19,9,19,62,20,83,193,38.6,68.62,Drama
STU4705,Meghana Khalsa,Female,18,61,45,8,93,17,224,44.8,80.87,Sports
STU4706,Zehaan Dash,Male,21,87,55,53,24,11,230,46,86.59,Sports
STU4707,Harsh Narain,Male,19,53,81,34,99,87,354,70.8,78.22,Music
STU4708,Barkha Manne,Female,18,51,89,58,23,53,274,54.8,72.59,Sports
STU4709,Lopa Bhatti,Female,20,43,32,19,51,70,215,43,84.7,Sports
STU4710,Damini Sarkar,Female,22,25,5,47,89,7,173,34.6,96.53,Sports
STU4711,Ekiya Kale,Female,21,40,38,18,20,37,153,30.6,75.46,Sports
STU4712,Vedant Goswami,Male,17,35,97,89,72,60,353,70.6,81.3,Sports
STU4713,Nisha Naik,Female,20,38,26,39,45,86,234,46.8,89.79,Drama
STU4714,Lavanya Bassi,Female,20,59,31,69,6,46,211,42.2,99.86,Drama
STU4715,Gaurika Som,Female,18,82,15,39,97,90,323,64.6,60.98,Science Club
STU4716,Amol Sekhon,Male,22,38,85,63,93,4,283,56.6,88.97,Science Club
STU4717,Elijah Kohli,Male,21,54,8,10,32,1,105,21,94.42,Dance
STU4718,Falguni Walla,Female,22,42,87,23,71,74,297,59.4,99.08,Music
STU4719,Widisha Kumer,Female,22,11,13,99,57,94,274,54.8,73.75,None
STU4720,Nirja Wason,Female,22,8,55,68,42,81,254,50.8,78.9,None
STU4721,Irya Lad,Female,19,97,74,34,89,84,378,75.6,90.22,Sports
STU4722,Aditya Sen,Male,18,57,52,83,48,28,268,53.6,77.17,Science Club
STU4723,Advik Yadav,Male,22,9,71,95,3,0,178,35.6,98.82,None
STU4724,Triya Bhasin,Female,22,40,28,4,96,58,226,45.2,66.88,Sports
STU4725,Ubika Mann,Female,18,86,63,44,0,34,227,45.4,88.85,Drama
STU4726,Varenya Goyal,Female,17,44,67,18,20,20,169,33.8,91.55,Drama
STU4727,Meghana Pall,Female,19,75,59,28,30,98,290,58,75.11,Drama
STU4728,Chandani Hora,Female,22,41,40,72,23,91,267,53.4,89.82,Music
STU4729,Barkha Kakar,Female,19,61,63,28,43,24,219,43.8,62.65,Drama
STU4730,Vansha Kothari,Female,18,69,67,17,5,62,220,44,89.58,Science Club
STU4731,Ishanvi Varughese,Female,20,75,47,46,17,19,204,40.8,66.66,Dance
STU4732,Elijah Chadha,Male,17,29,14,99,86,16,244,48.8,88.33,Dance
STU4733,Guneet Kapadia,Male,18,0,77,30,38,93,238,47.6,78.44,Dance
STU4734,Naksh Balakrishnan,Male,21,31,32,74,79,77,293,58.6,82.07,Sports
STU4735,Leena Ravel,Female,17,36,17,37,22,50,162,32.4,68.94,Sports
STU4736,Priya Lanka,Female,18,5,38,54,19,100,216,43.2,70.36,None
STU4737,Gopal Bal,Male,17,92,36,71,40,21,260,52,88.79,Dance
STU4738,Dhriti Hayer,Female,21,17,49,88,83,11,248,49.6,93.92,None
STU4739,Omisha Sood,Female,22,15,41,4,96,66,222,44.4,89.12,Music
STU4740,Benjamin Bhavsar,Male,21,79,75,68,80,46,348,69.6,88.12,Drama
STU4741,Aditya Sandhu,Male,20,35,99,70,82,78,364,72.8,86.87,Dance
STU4742,Hamsini Gara,Female,17,34,67,34,92,43,270,54,87.88,Dance
STU4743,Jagdish Kumer,Male,19,99,10,41,9,34,193,38.6,76.44,Science Club
STU4744,Abhimanyu Borra,Male,20,51,6,74,47,78,256,51.2,89.37,Dance
STU4745,Deepa Bajwa,Female,17,12,39,1,18,34,104,20.8,83.04,Dance
STU4746,Nitara Dutta,Female,21,55,42,98,3,75,273,54.6,96.9,None
STU4747,Praneel Om,Male,21,40,71,86,3,98,298,59.6,67.04,Sports
STU4748,Indira Borde,Female,19,80,79,7,8,57,231,46.2,60.62,Dance
STU4749,Andrew Jain,Male,22,56,44,55,29,87,271,54.2,86.01,Sports
STU4750,Tanay Som,Male,20,48,54,74,67,15,258,51.6,68.23,None
STU4751,Aahana Basu,Female,17,25,36,43,58,91,253,50.6,88.02,None
STU4752,Amara Prashad,Female,21,46,85,32,92,46,301,60.2,74.49,Dance
STU4753,Kalpit Srivastava,Male,21,29,87,99,7,40,262,52.4,94.73,Sports
STU4754,Janya Varughese,Female,22,75,48,88,34,98,343,68.6,81.5,Drama
STU4755,Rudra Sama,Male,21,40,25,30,53,8,156,31.2,90.88,Sports
STU4756,Damini Bedi,Female,22,28,42,15,56,20,161,32.2,60.88,Dance
STU4757,Aditya Pingle,Male,21,14,24,100,12,66,216,43.2,90.49,Music
STU4758,Advik Upadhyay,Male,19,84,16,55,79,19,253,50.6,60.38,Sports
STU4759,Dalaja Sarkar,Female,20,85,69,80,30,26,290,58,60.23,None
STU4760,Oscar Naidu,Male,17,40,25,77,51,33,226,45.2,60.27,Science Club
STU4761,Maanas Chacko,Male,20,14,73,14,40,46,187,37.4,61.13,Science Club
STU4762,Yashica Gupta,Female,21,63,32,67,57,85,304,60.8,92.81,Drama
STU4763,Samesh Pillai,Male,22,95,24,49,64,25,257,51.4,68.75,Dance
STU4764,Arunima Baria,Female,18,0,5,50,73,59,187,37.4,78.37,Music
STU4765,Janani Nori,Female,19,9,68,29,8,8,122,24.4,86.01,Music
STU4766,Maya Thaman,Female,20,83,16,45,19,24,187,37.4,64.29,Science Club
STU4767,Azaan Subramaniam,Male,21,46,11,65,46,19,187,37.4,90.97,Sports
STU4768,Yashvi Devi,Female,18,22,34,38,40,96,230,46,95.34,Drama
STU4769,Hardik Kari,Male,17,34,18,73,60,45,230,46,78.89,Music
STU4770,Dayamai Borde,Female,17,6,71,86,16,98,277,55.4,80.15,Music
STU4771,Saumya Sodhi,Female,19,92,70,81,93,46,382,76.4,81.01,None
STU4772,Aditya Borde,Male,19,70,3,80,86,31,270,54,92.88,Sports
STU4773,Ikbal Bhat,Male,21,67,70,14,7,61,219,43.8,89.15,Science Club
STU4774,Tamanna Ganguly,Female,21,27,78,11,83,53,252,50.4,69.5,Drama
STU4775,Aryan Dube,Male,22,75,54,85,2,83,299,59.8,79.88,Science Club
STU4776,Anmol Mistry,Male,21,43,38,71,5,3,160,32,96.23,Dance
STU4777,Samarth Kurian,Male,21,98,71,22,45,22,258,51.6,61.59,Music
STU4778,Qabil Tandon,Male,20,33,53,42,43,2,173,34.6,94.43,Music
STU4779,Ijaya Bose,Female,20,12,51,80,2,65,210,42,62.98,Drama
STU4780,Bimala Varkey,Female,20,19,44,76,31,10,180,36,71.45,Music
STU4781,Chameli Hora,Female,20,96,45,45,11,2,199,39.8,90.67,Music
STU4782,Sneha Mandal,Female,17,98,56,90,49,90,383,76.6,88.87,None
STU4783,Baljiwan Nath,Male,20,95,14,86,56,1,252,50.4,76.44,Dance
STU4784,Isaiah Sule,Male,18,58,3,73,1,85,220,44,73.39,Music
STU4785,Bishakha Iyengar,Female,22,65,24,47,98,32,266,53.2,97.69,Dance
STU4786,Viraj Kapoor,Male,17,33,8,19,47,96,203,40.6,99.54,Dance
STU4787,Netra Sheth,Female,21,67,97,66,35,65,330,66,87.48,Drama
STU4788,Rachana Raval,Female,18,73,24,61,65,73,296,59.2,76.74,Sports
STU4789,Amara Swamy,Female,20,60,36,68,49,4,217,43.4,80.02,Music
STU4790,Rayaan Divan,Male,18,94,31,2,84,59,270,54,87.97,Music
STU4791,Anusha Chahal,Female,21,69,20,29,20,25,163,32.6,83.78,Drama
STU4792,Ranbir Balakrishnan,Male,17,80,3,41,21,7,152,30.4,63.61,Dance
STU4793,Janani Mall,Female,22,72,5,27,35,23,162,32.4,76.93,Dance
STU4794,Caleb Deshpande,Male,17,48,75,2,41,31,197,39.4,80.39,Science Club
STU4795,Brinda Bahl,Female,18,21,3,23,7,80,134,26.8,82.26,Dance
STU4796,Sai Vohra,Female,21,53,3,70,87,29,242,48.4,97.4,None
STU4797,Rachita Gill,Female,20,83,67,12,64,56,282,56.4,78.29,Science Club
STU4798,Ekantika Zachariah,Female,22,12,15,22,41,9,99,19.8,93.76,Science Club
STU4799,Suhani Chauhan,Female,17,36,12,78,16,92,234,46.8,92.34,Science Club
STU4800,Upadhriti Khanna,Female,18,37,31,26,91,74,259,51.8,74.38,Drama
STU4801,Xiti Luthra,Female,19,8,88,42,1,93,232,46.4,89.87,Sports
STU4802,Falguni Konda,Female,21,90,33,15,57,49,244,48.8,85.93,Science Club
STU4803,Indira Agarwal,Female,20,32,3,60,11,8,114,22.8,86.37,Sports
STU4804,Saksham Mukhopadhyay,Male,21,100,56,13,39,88,296,59.2,99.05,None
STU4805,Advaith Palla,Male,19,85,4,52,13,59,213,42.6,86.4,Dance
STU4806,Rajata Muni,Female,17,19,25,38,62,57,201,40.2,71.07,None
STU4807,Samuel Sarma,Male,20,24,26,65,76,85,276,55.2,67.88,Dance
STU4808,Agastya Goyal,Male,17,53,27,97,86,8,271,54.2,79.65,Music
STU4809,William Karpe,Male,17,84,86,5,89,28,292,58.4,75.39,None
STU4810,Eshana Soman,Female,17,62,56,14,2,83,217,43.4,74.16,Science Club
STU4811,Chaman Mane,Female,22,34,96,91,61,87,369,73.8,69.45,Sports
STU4812,Saanvi Goda,Female,19,65,92,15,70,35,277,55.4,90.6,None
STU4813,Bimala Srinivas,Female,17,95,33,63,32,60,283,56.6,72.53,Drama
STU4814,Daniel Date,Male,19,38,10,90,97,74,309,61.8,82.16,Sports
STU4815,Ojas Zachariah,Male,17,24,89,77,32,52,274,54.8,90.35,Sports
STU4816,Manbir Kade,Male,19,59,98,96,37,5,295,59,86.47,None
STU4817,Samuel Mani,Male,18,78,62,84,69,82,375,75,73.98,Music
STU4818,Abhiram Dyal,Male,21,84,99,8,45,57,293,58.6,60.47,Sports
STU4819,Rayaan Maharaj,Male,17,8,49,15,55,95,222,44.4,78.04,Music
STU4820,Daniel Kari,Male,17,52,15,62,97,33,259,51.8,95.61,Science Club
STU4821,George Dube,Male,22,29,100,57,55,14,255,51,77.51,Music
STU4822,Chandani Kari,Female,22,94,27,89,92,53,355,71,79.43,Dance
STU4823,Ekbal Bora,Male,19,13,91,35,92,63,294,58.8,91.36,Sports
STU4824,Janaki Ghose,Female,18,58,99,23,0,80,260,52,62.84,Drama
STU4825,Oeshi Patel,Female,19,74,94,34,38,64,304,60.8,84.34,Sports
STU4826,Janani Warrior,Female,17,14,95,81,16,85,291,58.2,85.85,Music
STU4827,Jason Ahluwalia,Male,22,84,6,84,16,93,283,56.6,93.41,Dance
STU4828,Ishanvi Kalita,Female,18,42,52,65,61,89,309,61.8,76.8,Music
STU4829,Megha Chaudhuri,Female,20,98,100,88,6,93,385,77,78.66,Sports
STU4830,Hredhaan Gandhi,Male,17,91,51,87,8,58,295,59,73.68,Drama
STU4831,Jack Kar,Male,18,48,93,57,37,90,325,65,88.4,Music
STU4832,Vaishnavi Raman,Female,21,17,64,89,72,50,292,58.4,84.29,Drama
STU4833,Madhav Batta,Male,18,94,26,100,88,63,371,74.2,99.62,Drama
STU4834,Thomas Sandal,Male,18,4,25,70,75,11,185,37,89.29,Sports
STU4835,Faraj Murty,Male,19,37,45,40,48,84,254,50.8,64.36,Science Club
STU4836,Timothy Pillay,Male,20,30,71,13,59,33,206,41.2,65.78,Music
STU4837,Upma Bhagat,Female,19,25,95,85,44,53,302,60.4,76.94,Music
STU4838,Megha Shah,Female,19,1,52,6,57,19,135,27,85.88,Science Club
STU4839,Fiyaz Jhaveri,Male,20,17,28,84,89,94,312,62.4,78.57,Science Club
STU4840,Divya Srinivas,Female,17,9,89,31,88,61,278,55.6,84.98,Dance
