Date,Transaction ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Payment Method
28/03/25,5400100888,Erin Marshall,Develop,Bakery,6,368.87,2213.22,Net Banking
27/02/25,1817141618,Stephen Curtis,Hot,Snacks,5,124.02,620.1,UPI
03/04/25,3687939321,Stephen Lambert,Catch,Beverages,1,276.04,276.04,Net Banking
22/02/25,7491772242,Aaron Williams,Early,Snacks,3,247.16,741.48,Credit Card
10/01/25,2247940900,Daniel Bailey,Concern,Beverages,4,17.38,69.52,Credit Card
10/01/25,7497169297,Jason Todd,Music,Household,7,105.31,737.17,Cash
22/02/25,2945575408,Jessica Richard,Less,Snacks,4,259.68,1038.72,Credit Card
11/02/25,9845290125,Edwin Lee,Mouth,Personal Care,4,143.54,574.16,UPI
12/02/25,4980240168,Katrina Reynolds,Create,Snacks,2,360.93,721.86,Credit Card
31/01/25,4922561499,Bridget Palmer,New,Fruits & Vegetables,9,62.05,558.45,Debit Card
24/03/25,6203954353,Nicole Sparks,Area,Snacks,9,442.48,3982.32,Cash
25/02/25,3838631403,Catherine Cortez,Area,Household,8,319.2,2553.6,Net Banking
09/03/25,5423983905,Jeremy Rose,Detail,Bakery,8,440.63,3525.04,Credit Card
21/02/25,5179623319,Kenneth Bennett,Like,Snacks,9,101.23,911.07,Credit Card
24/01/25,8607062407,Katie Pearson,Feeling,Bakery,10,221.34,2213.4,Cash
09/01/25,5776273125,Elizabeth Rodgers,Hand,Dairy,10,261.34,2613.4,Debit Card
06/04/25,6954344658,Christopher Benson,More,Snacks,9,266.36,2397.24,Credit Card
05/03/25,2857214268,Alyssa Contreras,Fight,Bakery,8,124.49,995.92,Net Banking
11/02/25,9821310715,Lauren King,Buy,Fruits & Vegetables,7,385.27,2696.89,Net Banking
14/02/25,4838507723,Anthony Maxwell,That,Bakery,4,322.76,1291.04,Net Banking
19/01/25,5866634423,Melissa Smith,Alone,Dairy,8,480.4,3843.2,Cash
02/03/25,1308023591,Charles Carroll,Really,Dairy,4,402.95,1611.8,Debit Card
08/04/25,8681833139,Jimmy Holland,Nothing,Beverages,10,427.84,4278.4,Cash
12/03/25,4748439804,Darrell Brown,May,Bakery,5,195.49,977.45,Debit Card
16/01/25,5085227629,Alicia Morris,Even,Frozen Foods,3,187.03,561.09,Debit Card
02/02/25,6239098576,Rebecca Moore,A,Frozen Foods,1,68.94,68.94,Credit Card
30/01/25,7789833318,James Lam,Church,Snacks,4,387.33,1549.32,UPI
05/02/25,9008713749,James Andrews,Over,Household,7,421.73,2952.11,UPI
16/03/25,4169540944,Mary Callahan,Very,Fruits & Vegetables,7,249.85,1748.95,Cash
24/01/25,6886612570,Andrew Davis,Public,Dairy,1,401.18,401.18,Debit Card
10/01/25,7574681908,James Cortez,Play,Frozen Foods,2,485.4,970.8,Debit Card
01/02/25,3956195970,Jerry Harris,Least,Bakery,9,76.88,691.92,Net Banking
25/02/25,4628604983,Michele Ramirez,Military,Dairy,4,265.76,1063.04,Cash
25/03/25,6663948506,Cameron Bishop,Notice,Fruits & Vegetables,6,387.33,2323.98,Debit Card
20/02/25,6079997627,Latasha Forbes,Eat,Dairy,3,56.44,169.32,Debit Card
30/03/25,1032266196,Jenny Hernandez,Forget,Frozen Foods,1,334.31,334.31,Debit Card
24/01/25,8768000408,Hannah Holland,Their,Household,2,396.96,793.92,UPI
12/02/25,4889692483,Donald Lawrence,Will,Snacks,6,414.17,2485.02,UPI
24/03/25,9350500494,Ashley Vasquez,Instead,Fruits & Vegetables,9,51.17,460.53,Cash
09/01/25,7029871985,Mark Bailey,Democrat,Fruits & Vegetables,8,18.39,147.12,Net Banking
10/02/25,1314598087,Tina Maddox,Civil,Snacks,7,227.18,1590.26,UPI
14/03/25,1598778555,Joseph Ross,Year,Snacks,8,135.72,1085.76,UPI
31/03/25,4232866760,Antonio Velasquez,Dog,Beverages,5,389.55,1947.75,Debit Card
30/01/25,2835872897,Gina Hall,Rate,Frozen Foods,3,137.96,413.88,Net Banking
14/02/25,6506257576,Cynthia Avery,Agency,Fruits & Vegetables,7,67.56,472.92,Debit Card
13/02/25,4133921551,James Davis,Region,Bakery,10,69.55,695.5,Credit Card
13/02/25,1474901686,Kathryn Porter,Student,Fruits & Vegetables,3,487.41,1462.23,UPI
01/04/25,3289333062,Lisa Adams,Question,Personal Care,3,394.27,1182.81,Net Banking
24/01/25,9146143174,Erin Wade,Consider,Frozen Foods,3,312.34,937.02,Cash
03/02/25,5913275312,Andre Deleon,They,Household,6,33.42,200.52,Credit Card
22/03/25,6250088529,Dawn Warren,Crime,Fruits & Vegetables,4,283.92,1135.68,Debit Card
03/03/25,3760037602,Ann Patterson,Indeed,Fruits & Vegetables,4,258.76,1035.04,Cash
06/03/25,7574929779,Jonathan Lee,Report,Household,1,397.63,397.63,Cash
23/03/25,9079732548,Krista Murphy,Wait,Personal Care,4,97.3,389.2,Net Banking
09/01/25,2170427376,Stephen Riddle,Management,Fruits & Vegetables,8,362.85,2902.8,Cash
29/01/25,3192805349,Tiffany Miller,Security,Personal Care,6,243.79,1462.74,UPI
14/03/25,8850803421,Julia Anderson,Use,Fruits & Vegetables,1,274.27,274.27,Debit Card
21/03/25,5097569554,Mary Spencer,Member,Fruits & Vegetables,5,387.22,1936.1,Credit Card
08/02/25,2932545387,Melvin Giles,Sea,Dairy,3,175.76,527.28,Debit Card
29/01/25,1633160649,Alexis Martinez,Street,Dairy,3,165.26,495.78,Cash
24/01/25,6230782545,Madison Huynh,Close,Snacks,7,22.91,160.37,Net Banking
20/03/25,5509446023,Joseph Humphrey,Plan,Beverages,7,53.37,373.59,UPI
14/02/25,4616213709,Patricia Reyes,Ok,Personal Care,9,210.95,1898.55,Debit Card
31/01/25,3365247508,Michael Mcgee,Avoid,Beverages,4,22.37,89.48,Cash
12/02/25,1718929349,Mary Adams,Door,Beverages,6,405.96,2435.76,Cash
13/01/25,8135062119,Tiffany Soto,Name,Personal Care,4,477.41,1909.64,Credit Card
15/03/25,1703280661,Maria Flores,Other,Dairy,10,306.33,3063.3,Credit Card
12/03/25,3792887763,Carla Neal,Range,Bakery,10,362.83,3628.3,Cash
30/03/25,3929111660,Lisa Ayers,Nothing,Personal Care,7,284.52,1991.64,Credit Card
25/02/25,4521042427,Chloe Larson,Tell,Snacks,8,302.25,2418,Cash
28/03/25,1738241461,Heather Nielsen,Shake,Bakery,1,62.83,62.83,Net Banking
26/03/25,8692538471,Ryan Robinson,Structure,Dairy,9,137.46,1237.14,Net Banking
02/02/25,5034598802,Terry Sims,Several,Personal Care,5,463.25,2316.25,Net Banking
15/02/25,8123923824,Derek Espinoza,Entire,Bakery,1,36.19,36.19,Debit Card
02/02/25,3414176206,Bradley Hayes,That,Fruits & Vegetables,6,159.44,956.64,Cash
03/03/25,1113090462,Erin Davila,Operation,Bakery,3,140.85,422.55,Credit Card
09/02/25,6658214713,Danielle Cameron,Design,Household,3,125.84,377.52,Debit Card
22/03/25,6389933503,Stephen Murray,Dog,Beverages,9,180.48,1624.32,UPI
22/02/25,4136229949,William Copeland,Push,Personal Care,4,377.41,1509.64,Cash
17/03/25,6017854389,Jose Moses,Young,Dairy,5,218.3,1091.5,UPI
31/03/25,7376575000,James Maldonado,Plant,Fruits & Vegetables,1,233.35,233.35,Cash
28/03/25,3018048041,David Davies,Hand,Dairy,5,368.23,1841.15,Credit Card
23/01/25,3520941922,Ronald Shepard,Between,Beverages,9,479.57,4316.13,Credit Card
08/01/25,3543594072,Louis Banks,Specific,Dairy,4,391.05,1564.2,Debit Card
13/01/25,5791024388,Logan Fitzpatrick,At,Beverages,4,87.22,348.88,Debit Card
07/03/25,5319777166,Dale Butler,Bad,Snacks,1,379.98,379.98,Debit Card
13/03/25,2868678523,Sheri Kline,Surface,Snacks,9,171.19,1540.71,Credit Card
10/02/25,6955366410,Kelly Roberts,Although,Household,9,496.74,4470.66,Cash
13/01/25,3683644662,Timothy Skinner,Half,Household,3,200.14,600.42,UPI
24/03/25,1559322844,Chelsea Barton,Weight,Frozen Foods,8,278.39,2227.12,UPI
26/01/25,6261560624,Julia Gonzales,Child,Personal Care,5,238.67,1193.35,UPI
22/01/25,8672149666,Robert Phillips,Story,Snacks,4,140.7,562.8,UPI
07/04/25,2080228237,Lisa Espinoza,Leg,Dairy,2,484.06,968.12,Credit Card
04/04/25,6857452997,Robert Davis,Sea,Fruits & Vegetables,4,359.59,1438.36,Cash
24/03/25,3487768310,Mrs. Michelle Tran PhD,Future,Frozen Foods,5,173.43,867.15,UPI
06/04/25,1156930032,Adriana Holt,Big,Fruits & Vegetables,6,392.18,2353.08,Credit Card
20/02/25,1546971364,Emily Reed,From,Household,4,401.88,1607.52,Credit Card
04/02/25,9502424245,Rachel Smith,History,Personal Care,3,277.93,833.79,UPI
17/02/25,4494639832,Tiffany Howell,Spend,Fruits & Vegetables,10,319.06,3190.6,Debit Card
26/01/25,8262917330,Maurice Singh,Sometimes,Beverages,4,168.41,673.64,Cash
05/02/25,8201606461,Steven Coffey,Major,Snacks,7,383.49,2684.43,Credit Card
11/02/25,9594151701,Veronica Torres,Moment,Fruits & Vegetables,10,393.42,3934.2,Cash
12/02/25,6109876286,Tanya Rosales,Race,Bakery,10,487.52,4875.2,Cash
17/02/25,3943906970,Willie Leblanc,However,Bakery,8,473.01,3784.08,UPI
20/01/25,5418638230,Christine Santana,Feeling,Frozen Foods,4,470.97,1883.88,Credit Card
28/01/25,6549844883,Ryan Bonilla,Bar,Frozen Foods,4,20.94,83.76,Credit Card
09/01/25,4363047150,Brian Myers,Black,Household,10,333.34,3333.4,Cash
30/03/25,7938132432,Brittany Clark,Against,Fruits & Vegetables,1,473.67,473.67,Cash
31/03/25,4113705798,Jonathan Lee,Green,Bakery,2,338.75,677.5,Credit Card
05/02/25,9010656118,Kenneth Marshall,Billion,Household,10,288.05,2880.5,Net Banking
16/03/25,9314641079,Jason Mcdowell,Operation,Household,3,489.5,1468.5,Net Banking
07/04/25,3098484989,Francisco Holmes,We,Snacks,1,460.76,460.76,Cash
12/03/25,6621189146,James Weiss,Spend,Beverages,3,54.02,162.06,Cash
31/03/25,5525158221,George Smith,Drive,Bakery,1,178.53,178.53,UPI
28/03/25,6386786353,Christine Thompson,Part,Frozen Foods,3,112.55,337.65,Cash
19/02/25,4733935182,Daniel Eaton,Improve,Bakery,8,419.16,3353.28,Credit Card
06/04/25,4498632444,Frances Knight,Fear,Frozen Foods,7,485.48,3398.36,Cash
12/03/25,4791285751,Jake Glenn,Social,Snacks,3,186.5,559.5,Credit Card
12/01/25,9569150249,Kara Williams,Marriage,Beverages,5,295.21,1476.05,Credit Card
17/03/25,9693430480,Jeffrey Beasley,These,Household,2,56.77,113.54,Credit Card
16/01/25,7887106286,Danielle Barber,In,Frozen Foods,9,454.28,4088.52,Debit Card
13/03/25,2057585779,Travis Howe,Take,Fruits & Vegetables,7,265.46,1858.22,Debit Card
17/01/25,3071747133,Jamie Peterson,Stock,Beverages,5,259.21,1296.05,Credit Card
25/03/25,8181909626,Kristen Webster,Energy,Dairy,4,85.2,340.8,Cash
23/02/25,6336098134,Allen Smith,Degree,Dairy,5,191.04,955.2,UPI
26/01/25,8038343224,Jonathan Perry,Give,Bakery,2,36.17,72.34,Debit Card
01/03/25,3326534087,Barbara Clark,Foreign,Fruits & Vegetables,10,473.59,4735.9,Cash
28/03/25,4846204900,Randall Coleman,Cultural,Personal Care,9,211.94,1907.46,Debit Card
24/01/25,4847494723,Timothy Rose,So,Snacks,6,35.19,211.14,Cash
21/03/25,7773588884,Tyler Garza MD,Culture,Dairy,1,331.61,331.61,Credit Card
17/02/25,7481356868,Cheryl Austin,Sit,Frozen Foods,4,299.52,1198.08,UPI
04/03/25,9639406882,Kathleen Miller,Anyone,Dairy,1,460.57,460.57,Cash
11/02/25,4315862520,Joshua Mason,Bad,Beverages,10,370.45,3704.5,Cash
07/02/25,2850471501,Cheryl Santana,Travel,Beverages,7,310.79,2175.53,Net Banking
03/03/25,9600668977,Jonathon Jackson,Man,Beverages,8,260.7,2085.6,Credit Card
21/01/25,2631537869,Ruth Edwards,Third,Fruits & Vegetables,2,77.03,154.06,Debit Card
09/02/25,6804416419,Mark Chavez,American,Frozen Foods,9,117.02,1053.18,Cash
02/03/25,7930387137,Rebecca Hawkins,Beat,Dairy,7,406.63,2846.41,Net Banking
01/02/25,8908227785,Sara Edwards,Oil,Snacks,5,265.82,1329.1,Cash
25/01/25,6759691767,Eric Carpenter,Toward,Household,9,422.58,3803.22,UPI
27/01/25,3366283712,Brandon Greene,Public,Beverages,9,108.31,974.79,UPI
05/04/25,8174912035,Derrick Joseph,Record,Dairy,1,488.81,488.81,Cash
22/01/25,6748463791,Mary Fox,Exist,Dairy,2,362.74,725.48,Credit Card
15/01/25,7665192507,Anna Clarke,Expert,Household,1,143.38,143.38,Debit Card
27/01/25,3178908932,Allen Gutierrez,Describe,Fruits & Vegetables,2,252.91,505.82,Debit Card
10/01/25,4917568590,Robert Williams,Difficult,Beverages,10,149.25,1492.5,Net Banking
08/03/25,1800790249,Johnny Simpson,Person,Household,9,80.71,726.39,Net Banking
14/02/25,6605806089,Ashley Hudson,Himself,Personal Care,7,398.9,2792.3,Cash
07/02/25,2165281582,Nathan Lloyd,Indicate,Dairy,7,234.92,1644.44,Debit Card
28/02/25,2544578139,Alison Douglas,Policy,Dairy,3,415.27,1245.81,Cash
01/02/25,5546622705,Brenda Sandoval,Want,Snacks,9,361.77,3255.93,Cash
07/03/25,9763594659,Dr. Joseph Weiss,Compare,Household,6,222.11,1332.66,UPI
23/03/25,4068381279,Stephanie Olson,Involve,Beverages,10,150.24,1502.4,Cash
06/02/25,2047086928,Frederick Williams,Under,Fruits & Vegetables,2,489.64,979.28,Net Banking
07/03/25,8495896465,Brian Poole,Know,Snacks,1,431.87,431.87,Debit Card
28/01/25,4786978474,Susan Hernandez,Recognize,Fruits & Vegetables,8,124.95,999.6,Debit Card
08/01/25,6476645428,Sharon Lucas,Anything,Beverages,3,361.99,1085.97,UPI
06/03/25,1889065768,Brittany Brown,Example,Personal Care,2,382.22,764.44,Credit Card
25/02/25,6459916303,Peter Guzman,Hotel,Beverages,9,270.32,2432.88,Debit Card
28/02/25,4831635480,Beverly Henderson,Industry,Personal Care,5,132.09,660.45,Net Banking
27/03/25,7237124423,Monica Combs,Do,Personal Care,4,229,916,Cash
03/02/25,4472179333,Brett Cannon,Challenge,Household,9,411.08,3699.72,UPI
02/03/25,3706548808,Russell Lawson,Also,Dairy,9,306.74,2760.66,UPI
30/03/25,1797928810,Andrew Snyder,Card,Beverages,3,38.05,114.15,Cash
16/02/25,8545000922,Danielle Dixon,Stay,Frozen Foods,3,68.37,205.11,Credit Card
09/04/25,4216387564,Tracy Munoz,These,Bakery,6,81.48,488.88,Cash
21/03/25,3735298291,Elizabeth Shaw,Director,Frozen Foods,5,316.04,1580.2,Credit Card
03/03/25,9267680096,Regina Anderson,Card,Frozen Foods,10,59.54,595.4,Net Banking
18/03/25,3339139323,Catherine Morgan,Activity,Dairy,3,395.16,1185.48,Cash
07/04/25,5170046786,Mark Lam,Argue,Beverages,1,271.41,271.41,Debit Card
06/03/25,6935789383,Steven Morris,Several,Household,1,254.09,254.09,Cash
29/03/25,5481182466,James Lambert,Organization,Personal Care,4,88.63,354.52,Debit Card
15/01/25,5496906900,Carrie Lang,Watch,Frozen Foods,9,112.41,1011.69,Net Banking
15/01/25,3460698746,James Sampson,Debate,Beverages,3,231.43,694.29,Cash
09/01/25,7542271135,Audrey Davis,Less,Personal Care,8,36.17,289.36,UPI
01/02/25,2192010840,Jordan Dennis,Become,Snacks,4,32.93,131.72,Credit Card
07/02/25,1494057328,Ronald Howard,In,Dairy,10,207.52,2075.2,Credit Card
08/04/25,5332710655,Jennifer Campbell,Look,Personal Care,4,478.73,1914.92,Net Banking
13/02/25,3501271831,Elizabeth Willis,Small,Snacks,5,419.39,2096.95,UPI
21/01/25,4454770170,Jay Robinson,After,Fruits & Vegetables,10,293.69,2936.9,Debit Card
26/01/25,5919483910,Javier Robinson,Wear,Beverages,2,467.3,934.6,UPI
17/01/25,9997052479,Melissa Martinez,Lawyer,Beverages,9,23.27,209.43,Cash
18/03/25,4964800090,Charles Nelson,College,Dairy,5,245.46,1227.3,Credit Card
12/03/25,2012313271,Veronica Jacobs,Various,Frozen Foods,4,314.37,1257.48,Net Banking
03/03/25,3343791464,Lee Gomez,Animal,Household,1,61.2,61.2,Debit Card
15/02/25,6316666453,Thomas Sullivan,Medical,Bakery,6,54.53,327.18,Cash
11/02/25,4108455125,Michelle Bridges,Morning,Frozen Foods,3,183.13,549.39,Debit Card
07/04/25,3804822827,Melissa Rice,Type,Personal Care,10,287.32,2873.2,Cash
16/01/25,6885555609,Jamie Baker,Recently,Frozen Foods,3,140.67,422.01,UPI
12/03/25,8975253703,Michael Rios,Thousand,Dairy,3,379.81,1139.43,Cash
20/03/25,3447795045,Alex Boyle,Create,Personal Care,9,434.38,3909.42,Net Banking
08/04/25,1911681433,Charles Hernandez,Republican,Household,6,350.87,2105.22,Cash
10/02/25,5947483834,Rebecca Adams,Its,Beverages,10,195.04,1950.4,Net Banking
27/02/25,5818310535,Adam Kim,Give,Household,9,425.91,3833.19,Net Banking
01/02/25,8093387530,Kristina Brennan,Look,Dairy,7,50.56,353.92,UPI
02/03/25,9819447791,Laura Medina,Pm,Fruits & Vegetables,9,440.18,3961.62,Net Banking
22/02/25,2873656147,William Simpson,Mouth,Snacks,9,33.63,302.67,Net Banking
23/02/25,4562581779,Margaret Wells,Arm,Dairy,2,343.76,687.52,Debit Card
17/03/25,7308009409,Tracy Heath,Road,Snacks,9,299.3,2693.7,Credit Card
12/02/25,1431859640,Melvin Wood,Business,Frozen Foods,4,295.35,1181.4,Cash
20/01/25,9124924844,Tara Mullins,Show,Dairy,7,488.57,3419.99,UPI
11/03/25,8182166091,Amanda Short,Ground,Dairy,2,374.58,749.16,Credit Card
02/04/25,1013101637,Timothy Potter,Letter,Snacks,6,22.94,137.64,UPI
06/02/25,4432092429,Jonathan Adams,Inside,Snacks,6,360.88,2165.28,UPI
05/03/25,2558250334,Roger Clark,Than,Snacks,9,135.39,1218.51,Debit Card
11/02/25,4242041337,Kristin Stark,Raise,Personal Care,5,328.6,1643,Credit Card
12/01/25,9048177786,Ryan Chen,Exactly,Dairy,4,180.21,720.84,Debit Card
19/01/25,5606047789,Mark Lee,Weight,Beverages,10,397.06,3970.6,Debit Card
09/02/25,9661048664,Jason Wilson,Kitchen,Dairy,1,290.35,290.35,Net Banking
06/04/25,8893111915,Julie Bryant,Hard,Fruits & Vegetables,2,457.95,915.9,Cash
22/02/25,6688968341,Daniel Bryant,Thus,Frozen Foods,2,169.47,338.94,Debit Card
30/01/25,6526281515,Amber Sanders,Another,Snacks,5,157.85,789.25,Cash
16/03/25,8062920659,Maria Clark,Experience,Snacks,6,419.42,2516.52,UPI
01/04/25,3373640832,Brittany Wilcox,Always,Personal Care,9,128.91,1160.19,Cash
28/03/25,3515931814,Traci Snyder,Practice,Household,8,260.16,2081.28,UPI
22/02/25,7149868984,Jay Jones Jr.,Conference,Personal Care,6,80.43,482.58,UPI
26/01/25,9794004618,Jill Cobb,Peace,Beverages,10,444.46,4444.6,Cash
26/01/25,9970366701,Eric Montgomery,For,Snacks,2,169.23,338.46,Credit Card
22/02/25,4650147828,David Jackson,Always,Fruits & Vegetables,10,188.63,1886.3,Credit Card
11/01/25,8078182669,Taylor West,Cell,Snacks,7,390.21,2731.47,Credit Card
02/04/25,9076221845,Jessica Jones,Behavior,Beverages,9,208.21,1873.89,Debit Card
13/02/25,4752336094,Mark Yoder,Size,Snacks,6,125,750,Cash
28/02/25,1142585207,Joshua Brown,Name,Fruits & Vegetables,5,110.88,554.4,Credit Card
25/01/25,3392304736,Andrew Herrera,Position,Personal Care,4,122.8,491.2,Cash
04/03/25,9781550068,John Martin,Lay,Beverages,5,454.26,2271.3,UPI
05/04/25,2455521605,Jessica Mcdonald,Agreement,Beverages,6,402.87,2417.22,Credit Card
11/03/25,5666644071,John Mckinney,Series,Personal Care,9,324.58,2921.22,Net Banking
25/01/25,5154670430,Thomas Reese,Realize,Household,5,225.21,1126.05,Net Banking
20/03/25,6702638093,Sarah Roach,Care,Beverages,9,220.99,1988.91,Credit Card
24/01/25,1552367204,Margaret Harrington,How,Fruits & Vegetables,2,16.26,32.52,Net Banking
02/04/25,4664097558,Cindy Turner,Anyone,Bakery,10,484.04,4840.4,Debit Card
02/04/25,2310888348,Mark Suarez,Pattern,Household,5,465.61,2328.05,Debit Card
02/02/25,6851814081,Daniel Carter,Produce,Beverages,4,371.66,1486.64,Net Banking
06/04/25,4791018373,Mr. Christopher Williams,Process,Frozen Foods,8,471.47,3771.76,Credit Card
07/04/25,4454232144,Thomas Watson,Southern,Personal Care,9,135.45,1219.05,UPI
09/01/25,7019842599,Don Schmitt,May,Snacks,7,45.2,316.4,Net Banking
09/03/25,2843197806,Juan Williams,Firm,Frozen Foods,6,363.02,2178.12,Net Banking
26/03/25,2200900907,Lisa Roth,Exactly,Beverages,8,295.29,2362.32,Debit Card
22/03/25,1786639198,Adam Fry,Company,Frozen Foods,7,303.92,2127.44,Net Banking
24/03/25,4920933158,Katherine Evans,Central,Snacks,4,290.48,1161.92,Debit Card
13/01/25,8612849578,Deborah Taylor,Debate,Frozen Foods,6,487.98,2927.88,Credit Card
11/03/25,6745609584,Kimberly Reyes,Particularly,Beverages,3,437.27,1311.81,Cash
19/03/25,1256956359,Joseph Baker,It,Bakery,9,66.41,597.69,Credit Card
22/03/25,6910362969,Shannon Pruitt,Measure,Frozen Foods,4,385.62,1542.48,Net Banking
13/02/25,5325746963,Susan Ferrell,Simple,Bakery,9,204.82,1843.38,Net Banking
26/02/25,3394459259,Courtney Lyons,Fire,Snacks,6,319.33,1915.98,Cash
21/01/25,9058775432,Bobby Deleon,No,Bakery,8,343.4,2747.2,Net Banking
17/02/25,5047104543,Jorge Alvarez,Thus,Fruits & Vegetables,3,85.85,257.55,UPI
18/02/25,9144167687,William Acosta,None,Beverages,5,75.9,379.5,UPI
31/01/25,1160447928,Robert Thomas,Next,Fruits & Vegetables,4,462.85,1851.4,Cash
13/03/25,8451427379,Carol Romero,Direction,Bakery,2,402.16,804.32,Cash
16/03/25,8979135984,Alyssa White,Leave,Dairy,5,107.02,535.1,UPI
03/04/25,4372979296,Samuel Moon,Truth,Bakery,7,169.78,1188.46,UPI
18/03/25,2984939215,Sally Beck,Current,Snacks,7,496.22,3473.54,UPI
21/03/25,9769079521,Robert Black,Executive,Bakery,5,111.82,559.1,Debit Card
23/01/25,2750150186,James Day,Factor,Household,4,443.51,1774.04,UPI
25/03/25,8769283698,Jacqueline Brown,Trial,Fruits & Vegetables,4,373.98,1495.92,Cash
19/01/25,2433182889,Molly Hernandez,Family,Bakery,10,160.99,1609.9,Cash
09/03/25,7116840669,Harry Calhoun,Explain,Snacks,3,113.52,340.56,Net Banking
26/01/25,1779205145,Frank Hendricks,Collection,Dairy,9,42.8,385.2,Net Banking
22/02/25,3181077415,Robert Foster,Too,Fruits & Vegetables,8,189.19,1513.52,Net Banking
15/03/25,2089616496,Phillip Lane,Away,Frozen Foods,8,438.07,3504.56,Debit Card
30/01/25,4002167403,Samantha Anderson,Field,Snacks,1,196.29,196.29,UPI
25/01/25,4237236760,James Wong,Direction,Beverages,10,429.26,4292.6,UPI
26/03/25,3358001345,Tammy Porter,See,Fruits & Vegetables,9,173.77,1563.93,Cash
15/03/25,3805463844,Elizabeth Johnson,Well,Frozen Foods,1,434.14,434.14,Debit Card
11/01/25,7917941668,Justin Wise,Style,Beverages,10,456.06,4560.6,UPI
25/02/25,7032586193,James Moore,Development,Household,3,481.28,1443.84,Cash
17/01/25,5445386865,Andrew Nielsen,In,Bakery,10,154.44,1544.4,Net Banking
21/02/25,9639056471,Lisa Harper,Ten,Beverages,2,290.54,581.08,Debit Card
14/03/25,9022853288,Bruce Burke,Improve,Bakery,3,232.54,697.62,Debit Card
25/01/25,6541578982,Teresa Stone,Whatever,Dairy,4,284.93,1139.72,Debit Card
15/03/25,2278855184,Lori Sparks,Record,Fruits & Vegetables,2,188.38,376.76,UPI
01/02/25,7720502265,Jonathan Mccoy,Result,Frozen Foods,9,59.49,535.41,UPI
18/01/25,3130049214,Margaret Clark,Of,Fruits & Vegetables,4,146.91,587.64,Debit Card
30/03/25,2553644910,Brandon Smith,Service,Household,8,344.44,2755.52,Net Banking
08/04/25,7339053464,Bobby Miller,Six,Personal Care,10,16.21,162.1,Debit Card
10/02/25,1342926221,Sheri Kramer,Effort,Dairy,6,17.34,104.04,Credit Card
04/02/25,4795559933,Joanna Johnson,Side,Frozen Foods,6,192.65,1155.9,UPI
